Cricinfo_id,Player_Name,Player_Name_Telugu,FC Matches_debut,FC Matches_debut_Telugu,List A Matches_debut,List A Matches_debut_Telugu,T20 Matches_debut,T20 Matches_debut_Telugu,T20I Matches_debut,T20I Matches_debut_Telugu,ODI Matches_debut,ODI Matches_debut_Telugu,Test Matches_debut,Test Matches_debut_Telugu,Playing Role,Playing Role_Telugu,Nationality,Nationality_Telugu,Teams,Teams_Telugu,Birth_Date,Telugu_Birth_Date,Education,Telugu_Education,Relations,Telugu_Relations,Death_Date,Telugu_Death_Date,Death_Place,Telugu_Death_Place,Full Name,Full_Name_Telugu,Teams_overview,teams_ov_telugu_y,Died,Died_telugu,Batting Style,Batting_Style_telugu,Bowling Style,Bowling_Style_telugu,Birth_Place,Birth_Place_Telugu,AWARDS,awards_telugu,T20I Matches_debut_infobox,T20I_info_Matches_debut_Telugu,ODI Matches_debut_infobox,ODI_info_Matches_debut_Telugu,Test Matches_debut_infobox,Test_info_Matches_debut_Telugu,Test Matches_last_appearance,Test_info_Matches_last_appearance_telugu,ODI Matches_last_appearance,ODI_info_Matches_last_appearance_telugu,T20I Matches_last_appearance,T20I_info_Matches_last_appearance_telugu,trophy_names,trophy_names_Telugu,Records,records_telugu,Test Records,test_records_telugu,ODI Records,odi_records_telugu,T20I Records,t20i_records_telugu
629071,Joyraz Sheik,జోరాజ్ షేక్,"Khulna Div vs Dhaka Div at Fatullah - October 17 - 20, 2015","ఖుల్నా డివ్ వర్సస్ దాకా డివ్, ఫటుల్లా లో - అక్టోబర్ 17 - 20, 2015","Rupganj vs Old DOHS at Dhaka - November 11, 2014","రుపగ్గాంజ్ వర్సస్ ఓల్డ్ డీ.ఓ.హెచ్.ఎస్, దాకా లో - నవంబర్ 11, 2014",,,,,,,,,,,Bangladesh,బంగ్లాదేశ్,"['Bangladesh Under-19s', 'Old DOHS Sports Club']","బంగ్లాదేశ్ అండర్ -19, ఓల్డ్ డి.ఓ.హెచ్.ఎస్. స్పోర్ట్స్ క్లబ్","['September 21', ' 1996']","['సెప్టెంబర్ 21', '1996'] ",,,,[],,,,,Joyraz Sheik Emon,జోరాజ్ షేక్ ఎమన్,"['Bangladesh Under-19s', 'Old DOHS Sports Club']","బంగ్లాదేశ్ అండర్ -19, ఓల్డ్ డి.ఓ.హెచ్.ఎస్. స్పోర్ట్స్ క్లబ్",,,Right hand bat,రైట్ హ్యాండెడ్,,,[' Dhaka'],[[ఢాకా]],,,,,,,,,,,,,,,,,,[],,[],,[],,[]
55932,Jahangir Alam,జహంగిర్ అలామ్,"Khulna Div vs Dhaka Div at Khulna - April 21 - 24, 2005","ఖుల్నా డివ్ వర్సస్ దాకా డివ్, ఖుల్నా లో - ఏప్రిల్ 21 - 24, 2005","Rajshahi Div vs Dhaka Div at Bogra - March 03, 2005","రాజ్షాహి డివ్ వర్సస్ దాకా డివ్, బోగ్రా లో - మార్చి 03, 2005",,,,,"Kenya vs Bangladesh at Nairobi (Gym) - October 10, 1997","కేన్య వర్సస్ బంగ్లాదేశ్, నైరోబి (జిమ్) లో - అక్టోబర్ 10, 1997",,,,,Bangladesh,బంగ్లాదేశ్,"['Bangladesh', 'Chittagong Division', 'Dhaka Division']","బంగ్లాదేశ్, చిత్తగొంగ్ డివిజన్, దాకా డివిజన్","['March 05', ' 1973']","['మార్చి 05', '1973'] ",,,"[['Sohel Hossain', ' (brother)']]","[['సోహెల్ హోస్సాయిన్', ' (సోదరుడు)']]",,,,,Jahangir Alam,జహంగిర్ అలామ్,"['Bangladesh', 'Chittagong Division', 'Dhaka Division']","బంగ్లాదేశ్, చిత్తగొంగ్ డివిజన్, దాకా డివిజన్",,,Right hand bat,రైట్ హ్యాండెడ్,,,"[' Narayanganj', ' Dhaka']","[[నారాయంగంజ్]], [[ఢాకా]]",,,,,"Kenya vs Bangladesh at Nairobi (Gym) - October 10, 1997","['1997', 'నైరోబి (జిమ్) - అక్టోబర్ 10 ', 'బంగ్లాదేశ్ ']",,,,,"Zimbabwe vs Bangladesh at Dhaka - March 21, 1999","['1999', 'ఢాకా - మార్చి 21 ', 'బంగ్లాదేశ్ ']",,,,,,[],,[],,[],,[]
226511,Kamrul Hasan,కామరుల హసన్,"Barisal Div vs Rajshahi Div at Rajshahi - November 20 - 23, 2005","బరిసల్ డివ్ వర్సస్ రాజ్షాహి డివ్, రాజ్షాహి లో - నవంబర్ 20 - 23, 2005","Barisal Div vs Rajshahi Div at Rajshahi - November 19, 2005","బరిసల్ డివ్ వర్సస్ రాజ్షాహి డివ్, రాజ్షాహి లో - నవంబర్ 19, 2005",,,,,,,,,,,Bangladesh,బంగ్లాదేశ్,['Rajshahi Division'],రాజ్షాహి డివిజన్,,-1,,,,[],,,,,Kamrul Hasan,కామరుల హసన్,['Rajshahi Division'],రాజ్షాహి డివిజన్,,,,,,,,,,,,,,,,,,,,,,,,,,[],,[],,[],,[]
535871,Khadija Tul Kubra,ఖడిజా తుల్ కుబ్రా,,,,,,,"Ire Women vs Bdesh Wmn at Dublin - August 28, 2012","ఎర్ విమెన్ వర్సస్ బ్దేష్ విమ్, డబ్లిన్ లో - ఆగస్టు 28, 2012","Bdesh Wmn vs Ire Women at Savar (2) - November 26, 2011","బ్దేష్ విమ్ వర్సస్ ఎర్ విమెన్, సవర్ (2) లో - నవంబర్ 26, 2011",,,Bowler,బౌలర్,Bangladesh,బంగ్లాదేశ్,['Bangladesh Women'],బంగ్లాదేశ్ విమెన్,"['January 30', ' 1995']","['జనవరి 30', '1995'] ",,,,[],,,,,Khadija Tul Kubra,ఖడిజా తుల్ కుబ్రా,['Bangladesh Women'],బంగ్లాదేశ్ విమెన్,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm offbreak,రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్,[' Bogra'],[[బోగ్రా]],,,"Ire Women vs Bdesh Wmn at Dublin - August 28, 2012","['2012', 'డబ్లిన్ - ఆగష్టు 28 ', 'బంగ్లాదేశ్ విమెన్']","Bdesh Wmn vs Ire Women at Savar (2) - November 26, 2011","['2011', 'సవార్ (2) - నవంబర్ 26 ', 'ఐర్లాండ్ విమెన్ ']",,,,,"PAK Women vs Bdesh Wmn at Cox's Bazar - October 08, 2018","['2018', 'కాక్స్ బజార్ - అక్టోబర్ 08 ', 'బంగ్లాదేశ్ విమెన్']","AUS Women vs Bdesh Wmn at Canberra - February 27, 2020","['2020', 'కాన్బెర్రా - ఫిబ్రవరి 27 ', 'బంగ్లాదేశ్ విమెన్']",,,"['4th Outstanding bowling analyses in an innings (6/20)', '3rd Most consecutive four-wickets-in-an-innings (2)', '4th Most catches in an innings (3)']","['ఒక ఇన్నింగ్స్ లో అత్యధిక క్యాచ్లు సాధించిన ఆటగాళ్ల జాబితా లో 4 వ స్థానం (3).', 'ఒకే ఇన్నింగ్స్ లో అద్భుతమైన బౌలింగ్ విశ్లేషణ చేసిన ఆటగాళ్ల జాబితా లో 4 వ స్థానం (6/20).', 'వరుస ఇన్నింగ్స్ లలో నాలుగు వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 3 వ స్థానం (2).']",,[],"['9th Best figures in an innings (6/20)', '4th Outstanding bowling analyses in an innings (6/20)', '8th Most wickets on a single ground (17)', '11th Best figures in a innings when on the losing side (4)', '38th Best career bowling average (19.52)', '24th Best career strike rate (33.5)', '38th Most four-wickets-in-an-innings in a career (3)', '3rd Most consecutive four-wickets-in-an-innings (2)', '33rd Youngest player to take five-wickets-in-an-innings (23y 251d)', '31st Most wickets taken caught and bowled (5)', '4th Most catches in an innings (3)']","['కెరీర్ లో ఒక ఇన్నింగ్స్ లో నాలుగు వికెట్లు అత్యధిక సార్లు సాధించిన ఆటగాళ్ల జాబితా లో 38 వ స్థానం (3).', 'అత్యధిక వికెట్లు కాట్ అండ్ బౌల్డ్ ద్వారా సాధించిన ఆటగాళ్ల జాబితా లో 31 వ స్థానం (5).', 'వరుస ఇన్నింగ్స్ లలో నాలుగు వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 3 వ స్థానం (2).', 'ఉత్తమ కెరీర్ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 24 వ స్థానం (33.5).', 'ఒక ఇన్నింగ్స్ లో అత్యధిక క్యాచ్లు సాధించిన ఆటగాళ్ల జాబితా లో 4 వ స్థానం (3).', 'ఒక ఇన్నింగ్స్ లో ఐదు వికెట్లు సాధించిన పిన్న వయసు ఆటగాళ్ల జాబితా లో 33 వ స్థానం (23 సంవత్సరాల 251 రోజులు).', 'ఓడిపోయిన జట్టు  వైపు ఉన్నప్పుడు ఇన్నింగ్స్ లో ఉత్తమ గణాంకాలు సాధించిన ఆటగాళ్ల జాబితా లో 11 వ స్థానం (4).', 'ఒక ఇన్నింగ్స్ లో ఉత్తమ గణాంకాలు సాధించిన ఆటగాళ్ల జాబితా లో 9 వ స్థానం (6/20).', 'ఒకేే మైదానంలో అత్యధిక వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 8 వ స్థానం (17).', 'ఒకే ఇన్నింగ్స్ లో అద్భుతమైన బౌలింగ్ విశ్లేషణ చేసిన ఆటగాళ్ల జాబితా లో 4 వ స్థానం (6/20).', 'ఉత్తమ కెరీర్ బౌలింగ్ సగటు ఉన్న ఆటగాళ్ల జాబితా లో 38 వ స్థానం (19.52).']","['34th Outstanding bowling analyses in an innings (3/5)', '34th Best career bowling average (18.46)', '14th Best career economy rate (5.28)', '45th Best career strike rate (20.9)', '33rd Best strike rate in an innings (4.0)', '47th Most balls bowled in career (902)', '36th Most wickets taken lbw (6)', '18th Most wickets taken stumped (9)']","['స్టంప్ చేసి అత్యధిక వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 18 వ స్థానం (9).', 'ఉత్తమ కెరీర్ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 45 వ స్థానం (20.9).', 'ఎల్.బి.డబ్ల్యుల ద్వారా అత్యధిక వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 36 వ స్థానం (6).', 'కెరీర్ లో అత్యధిక బంతులు బౌలింగ్ చేసిన ఆటగాళ్ల జాబితా లో 47 వ స్థానం (902).', 'ఉత్తమ కెరీర్ ఎకానమీ రేటు సాధించిన ఆటగాళ్ల జాబితా లో 14 వ స్థానం (5.28).', 'ఒకే ఇన్నింగ్స్ లో అద్భుతమైన బౌలింగ్ విశ్లేషణ చేసిన ఆటగాళ్ల జాబితా లో 34 వ స్థానం (3/5).', 'ఒక ఇన్నింగ్స్ లో అత్యుత్తమ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 33 వ స్థానం (4.0).', 'ఉత్తమ కెరీర్ బౌలింగ్ సగటు ఉన్న ఆటగాళ్ల జాబితా లో 34 వ స్థానం (18.46).']"
236235,Kamrul Islam,కామరుల ఇస్లాం,"Dhaka Div vs Khulna Div at Dhaka - February 09 - 12, 2006","దాకా డివ్ వర్సస్ ఖుల్నా డివ్, దాకా లో - ఫిబ్రవరి 09 - 12, 2006","Khulna Div vs Dhaka Div at Dhaka - February 08, 2006","ఖుల్నా డివ్ వర్సస్ దాకా డివ్, దాకా లో - ఫిబ్రవరి 08, 2006",,,,,,,,,,,Bangladesh,బంగ్లాదేశ్,"['Bangladesh Cricket Board Academy', 'Bangladesh Under-13s', 'Bangladesh Under-15s', 'Bangladesh Under-19s', 'Barisal Division', 'Dhaka Division']","బంగ్లాదేశ్ క్రికెట్ బోర్డ్ అకాడమీ, బంగ్లాదేశ్ అండర్ -13, బంగ్లాదేశ్ అండర్ -15, బంగ్లాదేశ్ అండర్ -19, బరిసల్ డివిజన్, దాకా డివిజన్","['July 31', ' 1986']","['జూలై 31', '1986'] ",,,,[],,,,,Kamrul Islam,కామరుల ఇస్లాం,"['Bangladesh Cricket Board Academy', 'Bangladesh Under-13s', 'Bangladesh Under-15s', 'Bangladesh Under-19s', 'Barisal Division', 'Dhaka Division']","బంగ్లాదేశ్ క్రికెట్ బోర్డ్ అకాడమీ, బంగ్లాదేశ్ అండర్ -13, బంగ్లాదేశ్ అండర్ -15, బంగ్లాదేశ్ అండర్ -19, బరిసల్ డివిజన్, దాకా డివిజన్",,,Right hand bat,రైట్ హ్యాండెడ్,,,,,,,,,,,,,,,,,,,,,,[],,[],,[],,[]
55952,Khaled Mahmud,ఖాలెడ్ మహ్ముడ్,"Chittagong D vs Dhaka Div at Dhaka - December 04 - 07, 2005","చిత్తగొంగ్ డీ వర్సస్ దాకా డివ్, దాకా లో - డిసెంబర్ 04 - 07, 2005","Bangladesh vs Sri Lanka at Bogra - February 20, 2006","బంగ్లాదేశ్ వర్సస్ శ్రీ లంక, బోగ్రా లో - ఫిబ్రవరి 20, 2006",,,,,"Bangladesh vs India at Dhaka - January 10, 1998","బంగ్లాదేశ్ వర్సస్ ఇండియా, దాకా లో - జనవరి 10, 1998","Bangladesh vs Zimbabwe at Dhaka - November 08 - 12, 2001","బంగ్లాదేశ్ వర్సస్ జింబాబ్వే, దాకా లో - నవంబర్ 08 - 12, 2001",,,Bangladesh,బంగ్లాదేశ్,"['Bangladesh', 'Dhaka Division', 'Dhaka Metropolis']","బంగ్లాదేశ్, దాకా డివిజన్, దాకా మెట్రోపోలిస్","['July 26', ' 1971']","['జూలై 26', '1971'] ",,,,[],,,,,Khaled Mahmud,ఖాలెడ్ మహ్ముడ్,"['Bangladesh', 'Dhaka Division', 'Dhaka Metropolis']","బంగ్లాదేశ్, దాకా డివిజన్, దాకా మెట్రోపోలిస్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,[' Dhaka'],[[ఢాకా]],,,,,"Bangladesh vs India at Dhaka - January 10, 1998","['1998', 'ఢాకా - జనవరి 10 ', 'భారతదేశం ']","Bangladesh vs Zimbabwe at Dhaka - November 08 - 12, 2001","['2001', 'ఢాకా - నవంబర్ 08 - 12 ', 'జింబాబ్వే ']","England vs Bangladesh at Chattogram - October 29 - November 01, 2003","['2003', 'టోగ్రామ్ - అక్టోబర్ 29 - నవంబర్ 01 ', 'బంగ్లాదేశ్ ']","Bangladesh vs Sri Lanka at Bogra - February 20, 2006","['2006', 'బోగ్రా - ఫిబ్రవరి 20 ', 'శ్రీలంక ']",,,"World Cup, Asia Cup, ICC Champions Trophy","[[ప్రపంచ కప్]], ఆసియా కప్, ఐసిసి ఛాంపియన్స్ ట్రోఫీ",,[],,[],['48th Winning all tosses in a series (3)'],['సిరీస్\u200cలో అన్ని టాసులను గెలుచుకున్న ఆటగాళ్ల జాబితా లో 48 వ స్థానం (3).'],,[]
375724,Kamrul Islam,కామరుల ఇస్లాం,"Sylhet Div vs Barisal Div at Bogra - October 26 - 29, 2008","సిల్ల్ట్ డివ్ వర్సస్ బరిసల్ డివ్, బోగ్రా లో - అక్టోబర్ 26 - 29, 2008","Sylhet Div vs Barisal Div at Rajshahi - October 23, 2010","సిల్ల్ట్ డివ్ వర్సస్ బరిసల్ డివ్, రాజ్షాహి లో - అక్టోబర్ 23, 2010","West Indians vs BCB XI at Fatullah - October 09, 2011","వెస్ట్ ఇండియన్స్ వర్సస్ బీ.సీ.బీ క్సీ, ఫటుల్లా లో - అక్టోబర్ 09, 2011",,,,,"England vs Bangladesh at Chattogram - October 20 - 24, 2016","ఇంగ్లాండ్ వర్సస్ బంగ్లాదేశ్, చటోగ్రం లో - అక్టోబర్ 20 - 24, 2016",Bowler,బౌలర్,Bangladesh,బంగ్లాదేశ్,"['Bangladesh', 'Bangladesh A', 'Bangladesh Cricket Board Academy', 'Bangladesh Cricket Board XI', 'Bangladesh Under-19s', 'Barisal Division', 'Fortune Barishal', 'Rajshahi Royals', 'South Zone (Bangladesh)', 'Sylhet Sixers']","బంగ్లాదేశ్, బంగ్లాదేశ్ ఏ., బంగ్లాదేశ్ క్రికెట్ బోర్డ్ అకాడమీ, బంగ్లాదేశ్ క్రికెట్ బోర్డ్ క్సీ, బంగ్లాదేశ్ అండర్ -19, బరిసల్ డివిజన్, ఫోర్టూన్ బరిషల్, రాజ్షాహి రోయాల్స్, సౌత్ జోన్ (బంగ్లాదేశ్), సిల్ల్ట్ సిక్సర్స్","['December 10', ' 1991']","['డిసెంబర్ 10', '1991'] ",,,,[],,,,,Kamrul Islam Rabbi,కామరుల ఇస్లాం రబ్బీ,"['Bangladesh', 'Bangladesh A', 'Bangladesh Cricket Board Academy', 'Bangladesh Cricket Board XI', 'Bangladesh Under-19s', 'Barisal Division', 'Fortune Barishal', 'Rajshahi Royals', 'South Zone (Bangladesh)', 'Sylhet Sixers']","బంగ్లాదేశ్, బంగ్లాదేశ్ ఏ., బంగ్లాదేశ్ క్రికెట్ బోర్డ్ అకాడమీ, బంగ్లాదేశ్ క్రికెట్ బోర్డ్ క్సీ, బంగ్లాదేశ్ అండర్ -19, సౌత్ జోన్ (బంగ్లాదేశ్)",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,[' Barisal'],[[బారిసల్]],,,,,,,"England vs Bangladesh at Chattogram - October 20 - 24, 2016","['2016', 'టోగ్రామ్ - అక్టోబర్ 20 - 24 ', 'బంగ్లాదేశ్ ']","West Indies vs Bangladesh at Kingston - July 12 - 14, 2018","['2018', 'కింగ్స్టన్ - జూలై 12 - 14 ', 'బంగ్లాదేశ్ ']",,,,,,,[' Pair on debut '],['అరంగేట్రంలో లో రెండు ఇన్నింగ్సలలో డక్ అవుట్ అయ్యాడు.'],,[],,[],,[]
927619,Khaled Ahmed,ఖాలెడ్ అహ్మద్,"Sylhet Div vs Rajshahi Div at Bogra - October 10 - 13, 2015","సిల్ల్ట్ డివ్ వర్సస్ రాజ్షాహి డివ్, బోగ్రా లో - అక్టోబర్ 10 - 13, 2015","Prime DSC vs Mohammedan at Fatullah - May 05, 2017","ప్రైమ్ డీ.ఎస్.సీ వర్సస్ మోహంమీదన్, ఫటుల్లా లో - మే 05, 2017","Dynamites vs Titans at Sylhet - November 05, 2017","డైనామిట్స్ వర్సస్ టిటన్స్, సిల్ల్ట్ లో - నవంబర్ 05, 2017",,,,,"Bangladesh vs Zimbabwe at Dhaka - November 11 - 15, 2018","బంగ్లాదేశ్ వర్సస్ జింబాబ్వే, దాకా లో - నవంబర్ 11 - 15, 2018",Bowler,బౌలర్,Bangladesh,బంగ్లాదేశ్,"['Bangladesh', 'Bangladesh A', 'Sylhet Division']","బంగ్లాదేశ్, బంగ్లాదేశ్ ఏ., సిల్ల్ట్ డివిజన్","['September 20', ' 1992']","['సెప్టెంబర్ 20', '1992'] ",,,,[],,,,,Syed Khaled Ahmed,సైడ్ ఖాలెడ్ అహ్మద్,"['Bangladesh', 'Bangladesh A', 'Sylhet Division']","బంగ్లాదేశ్, బంగ్లాదేశ్ ఏ., సిల్ల్ట్ డివిజన్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,[' Sylhet'],[[సిల్ల్ట్]],,,,,,,"Bangladesh vs Zimbabwe at Dhaka - November 11 - 15, 2018","['2018', 'ఢాకా - నవంబర్ 11 - 15 ', 'జింబాబ్వే ']","Bangladesh vs New Zealand at Hamilton - February 28 - March 03, 2019","['2019', 'హామిల్టన్ - ఫిబ్రవరి 28 - మార్చి 03 ', 'న్యూజిలాండ్ ']",,,,,,,,[],,[],,[],,[]
55954,Khaled Mashud,ఖాలెడ్ మష్చుడ్,"Dhaka Div vs Rajshahi Div at Dhaka - May 10 - 14, 2011","దాకా డివ్ వర్సస్ రాజ్షాహి డివ్, దాకా లో - మే 10 - 14, 2011","Rupganj vs Kalabagan CA at Savar (4) - November 30, 2014","రుపగ్గాంజ్ వర్సస్ కలబగన్ సీ.ఏ, సవర్ (4) లో - నవంబర్ 30, 2014","Chittagong D vs Rajshahi Div at Dhaka - April 11, 2010","చిత్తగొంగ్ డీ వర్సస్ రాజ్షాహి డివ్, దాకా లో - ఏప్రిల్ 11, 2010",,,"Bangladesh vs India at Sharjah - April 05, 1995","బంగ్లాదేశ్ వర్సస్ ఇండియా, శర్జాహ్ లో - ఏప్రిల్ 05, 1995","Bangladesh vs India at Dhaka - November 10 - 13, 2000","బంగ్లాదేశ్ వర్సస్ ఇండియా, దాకా లో - నవంబర్ 10 - 13, 2000",Wicketkeeper batter,వికెట్ కీపర్ బ్యాట్స్‌మన్‌,Bangladesh,బంగ్లాదేశ్,"['Bangladesh', 'Rajshahi Division']","బంగ్లాదేశ్, రాజ్షాహి డివిజన్","['February 08', ' 1976']","['ఫిబ్రవరి 08', '1976'] ",,,,[],,,,,Khaled Mashud,ఖాలెడ్ మష్చుడ్,"['Bangladesh', 'Rajshahi Division']","బంగ్లాదేశ్, రాజ్షాహి డివిజన్",,,Right hand bat,రైట్ హ్యాండెడ్,,,[' Rajshahi'],[[రాజ్షహి]],,,,,"Bangladesh vs India at Sharjah - April 05, 1995","['1995', 'షార్జా - ఏప్రిల్ 05 ', 'భారతదేశం ']","Bangladesh vs India at Dhaka - November 10 - 13, 2000","['2000', 'ఢాకా - నవంబర్ 10 - 13 ', 'భారతదేశం ']","Bangladesh vs Sri Lanka at Colombo (SSC) - June 25 - 28, 2007","['2007', 'కొలంబో - జూన్ 25 - 28 ', 'శ్రీలంక ']","Bangladesh vs Zimbabwe at Bogra - December 05, 2006","['2006', 'బోగ్రా - డిసెంబర్ 05 ', 'జింబాబ్వే ']",,,"World Cup, Asia Cup, ICC Champions Trophy","[[ప్రపంచ కప్]], ఆసియా కప్, ఐసిసి ఛాంపియన్స్ ట్రోఫీ","['10th Captains who have kept wicket (12)', '10th Most stumpings in career (35)']","['వికెట్ కీపింగ్ చేసిన కెప్టెన్ల జాబితా లో 10 వ స్థానం (12).', 'కెరీర్ లో అత్యధిక స్టంపింగ్ లు సాధించిన ఆటగాళ్ల జాబితా లో 10 వ స్థానం (35).']","['48th Youngest captains (25y 313d)', '10th Captains who have kept wicket (12)', '36th Highest innings total without conceding a bye (556/4d)']","['వికెట్ కీపింగ్ చేసిన కెప్టెన్ల జాబితా లో 10 వ స్థానం (12).', 'పిన్న వయసులో కెప్టెన్ గా వ్యావహరించిన ఆటగాళ్ల జాబితా లో 48 వ స్థానం (25 సంవత్సరాల 313 రోజులు).', 'అదనపు పరుగులు లేకుండా అత్యధిక ఇన్నింగ్స్ మొత్తం సమర్పించిన వికెట్ కీపర్ల జాబితా లో 36 వ స్థానం (556/4 డిక్లేర్డ్).']","['27th Most runs in a career without a hundred (1818)', '27th Highest partnership for the tenth wicket (54*)', '43rd Winning all tosses in a series (3)', '8th Captains who have kept wicket (30)', '26th Most dismissals in career (126)', '16th Most dismissals in an innings (5)', '30th Most catches in career (91)', '10th Most stumpings in career (35)', '21st Most stumpings in a series (4)']","['కెరీర్ లో శతకాలు చేయకుండా అత్యధిక పరుగులు చేసిన ఆటగాళ్ల జాబితా లో 27 వ స్థానం (1818).', 'ఒక సిరీస్ లో అత్యధిక స్టంపింగ్ లు సాధించిన ఆటగాళ్ల జాబితా లో 21 వ స్థానం (4).', 'కెరీర్ లో అత్యధిక డిస్మిస్సల్స్ చేసిన ఆటగాళ్ల జాబితా లో 26 వ స్థానం (126).', 'ఒకే ఇన్నింగ్స్ లో అత్యధిక డిస్మిస్సల్స్ సాధించిన ఆటగాళ్ల జాబితా లో 16 వ స్థానం (5).', 'వికెట్ కీపింగ్ చేసిన కెప్టెన్ల జాబితా లో 8 వ స్థానం (30).', 'పదో వికెట్ కు అత్యధిక భాగస్వామ్యం సాధించిన ఆటగాళ్ల జాబితా లో 27 వ స్థానం (54*).', 'కెరీర్ లో అత్యధిక స్టంపింగ్ లు సాధించిన ఆటగాళ్ల జాబితా లో 10 వ స్థానం (35).', 'సిరీస్\u200cలో అన్ని టాసులను గెలుచుకున్న ఆటగాళ్ల జాబితా లో 43 వ స్థానం (3).', 'కెరీర్ లో అత్యధిక క్యాచ్లు సాధించిన ఆటగాళ్ల జాబితా లో 30 వ స్థానం (91).']",,[]
55961,Kazi Kamrul Islam,కాజీ కామరుల ఇస్లాం,"Chittagong D vs Sylhet Div at Dhaka - March 03 - 05, 2006","చిత్తగొంగ్ డీ వర్సస్ సిల్ల్ట్ డివ్, దాకా లో - మార్చి 03 - 05, 2006","Sylhet Div vs Chittagong D at Dhaka - March 02, 2006","సిల్ల్ట్ డివ్ వర్సస్ చిత్తగొంగ్ డీ, దాకా లో - మార్చి 02, 2006","Barisal Div vs Chittagong D at Savar (2) - April 15, 2010","బరిసల్ డివ్ వర్సస్ చిత్తగొంగ్ డీ, సవర్ (2) లో - ఏప్రిల్ 15, 2010",,,,,,,,,Bangladesh,బంగ్లాదేశ్,"['Bangladesh Cricket Board Academy', 'Bangladesh Under-19s', 'BCB Development Squad', 'Chittagong Division', 'East Zone (Bangladesh)']","బంగ్లాదేశ్ క్రికెట్ బోర్డ్ అకాడమీ, బంగ్లాదేశ్ అండర్ -19, బీ.సీ.బీ. డెవెలప్మెంట్ స్క్వాడ్, చిత్తగొంగ్ డివిజన్, ఈస్ట్ జోన్ (బంగ్లాదేశ్)","['October 12', ' 1987']","['అక్టోబర్ 12', '1987'] ",,,,[],,,,,Kazi Kamrul Islam,కాజీ కామరుల ఇస్లాం,"['Bangladesh Cricket Board Academy', 'Bangladesh Under-19s', 'BCB Development Squad', 'Chittagong Division', 'East Zone (Bangladesh)']","బంగ్లాదేశ్ క్రికెట్ బోర్డ్ అకాడమీ, బంగ్లాదేశ్ అండర్ -19, ఈస్ట్ జోన్ (బంగ్లాదేశ్), బీ.సీ.బీ. డెవెలప్మెంట్ స్క్వాడ్, చిత్తగొంగ్ డివిజన్",,,Right hand bat,రైట్ హ్యాండెడ్,Left arm fast medium,లెఫ్ట్ ఆర్మ్ ఫాస్ట్ మీడియం,,,,,,,,,,,,,,,,,,,,[],,[],,[],,[]
