Cricinfo_id,Player_Name,Player_Name_Telugu,FC Matches_debut,FC Matches_debut_Telugu,List A Matches_debut,List A Matches_debut_Telugu,T20 Matches_debut,T20 Matches_debut_Telugu,T20I Matches_debut,T20I Matches_debut_Telugu,ODI Matches_debut,ODI Matches_debut_Telugu,Test Matches_debut,Test Matches_debut_Telugu,Playing Role,Playing Role_Telugu,Nationality,Nationality_Telugu,Teams,Teams_Telugu,Birth_Date,Telugu_Birth_Date,Education,Telugu_Education,Relations,Telugu_Relations,Death_Date,Telugu_Death_Date,Death_Place,Telugu_Death_Place,Full Name,Full_Name_Telugu,Teams_overview,teams_ov_telugu_y,Died,Died_telugu,Batting Style,Batting_Style_telugu,Bowling Style,Bowling_Style_telugu,Birth_Place,Birth_Place_Telugu,AWARDS,awards_telugu,T20I Matches_debut_infobox,T20I_info_Matches_debut_Telugu,ODI Matches_debut_infobox,ODI_info_Matches_debut_Telugu,Test Matches_debut_infobox,Test_info_Matches_debut_Telugu,Test Matches_last_appearance,Test_info_Matches_last_appearance_telugu,ODI Matches_last_appearance,ODI_info_Matches_last_appearance_telugu,T20I Matches_last_appearance,T20I_info_Matches_last_appearance_telugu,trophy_names,trophy_names_Telugu,Records,records_telugu,Test Records,test_records_telugu,ODI Records,odi_records_telugu,T20I Records,t20i_records_telugu
789067,Basit Ali,బసిత్ అలీ,"PIA vs Zebras at Karachi - October 12 - 15, 2014","పీ.ఐ.ఏ వర్సస్ జెబ్రాస్, కరాచీ లో - అక్టోబర్ 12 - 15, 2014","Khan RL vs Zebras at Karachi - January 19, 2015","ఖాన్ ఆర్.ఎల్ వర్సస్ జెబ్రాస్, కరాచీ లో - జనవరి 19, 2015",,,,,,,,,,,Pakistan,పాకిస్తాన్,['Karachi Zebras'],కరాచీ జెబ్రాస్,"['October 22', ' 1991']","['అక్టోబర్ 22', '1991'] ",,,,[],,,,,Basit Ali,బసిత్ అలీ,['Karachi Zebras'],కరాచీ జెబ్రాస్,,,Right hand bat,రైట్ హ్యాండెడ్,,,"[' Karachi', ' Sind']","[[కరాచీ]], [[సింధ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
39965,Babar Javed,బాబర్ జావెద్,,,,,,,,,,,,,,,Pakistan,పాకిస్తాన్,"['Lahore Division', 'Pakistan Railways']","లహోర్ డివిజన్, పాకిస్తాన్ రైల్వేస్","['December 10', ' 1975']","['డిసెంబర్ 10', '1975'] ",,,,[],,,,,Babar Javed,బాబర్ జావెద్,"['Lahore Division', 'Pakistan Railways']","పాకిస్తాన్ రైల్వేస్, లహోర్ డివిజన్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm fast medium,రైట్ ఆర్మ్ ఫాస్ట్ మీడియం,"[' Sheikhupura', ' Punjab']","[[షికుపుపురా]], [[పంజాబ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
538345,Bilal Munir,బిలాల్ మునిర్,"National Bnk vs Faisalabad at Faisalabad - October 25 - 28, 2011","నేషనల్ బంక్ వర్సస్ ఫైసలబడ్, ఫైసలబడ్ లో - అక్టోబర్ 25 - 28, 2011",,,"National Bnk vs Port Qasim A at Karachi - July 13, 2013","నేషనల్ బంక్ వర్సస్ పోర్ట్ కాసిం ఏ, కరాచీ లో - జూలై 13, 2013",,,,,,,,,Pakistan,పాకిస్తాన్,['National Bank'],నేషనల్ బ్యాంక్,"['November 15', ' 1991']","['నవంబర్ 15', '1991'] ",,,,[],,,,,Mohammad Bilal Munir,మహమ్మద్ బిలాల్ మునిర్,['National Bank'],నేషనల్ బ్యాంక్,,,Right hand bat,రైట్ హ్యాండెడ్,,,"[' Karachi', ' Sind']","[[కరాచీ]], [[సింధ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
259412,Behram Khan,భేరం ఖాన్,"Rawalpindi vs Karachi B at Rawalpindi - February 01 - 04, 2009","రావాల్పింది వర్సస్ కరాచీ బీ, రావాల్పింది లో - ఫిబ్రవరి 01 - 04, 2009","K Dolphins vs PIA at Karachi - March 20, 2008","కే డాల్ఫిన్స్ వర్సస్ పీ.ఐ.ఏ, కరాచీ లో - మార్చి 20, 2008","United Bank vs Habib Bank at Karachi - July 06, 2013","యునిటెడ్ బ్యాంక్ వర్సస్ హబీబీ బ్యాంక్, కరాచీ లో - జూలై 06, 2013",,,,,,,,,Pakistan,పాకిస్తాన్,['Pakistan Under-19s'],పాకిస్తాన్ అండర్ -19,"['December 31', ' 1987']","['డిసెంబర్ 31', '1987'] ",,,,[],,,,,Behram Khan,భేరం ఖాన్,['Pakistan Under-19s'],పాకిస్తాన్ అండర్ -19,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm fast medium,రైట్ ఆర్మ్ ఫాస్ట్ మీడియం,"[' Karachi', ' Sind']","[[కరాచీ]], [[సింధ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
343305,Bilawal Bhatti,బిలవాల్ భట్టి,"Lahore Ravi vs Sialkot at Sialkot - February 01 - 04, 2009","లహోర్ రావీ వర్సస్ సియాల్కాట్, సియాల్కాట్ లో - ఫిబ్రవరి 01 - 04, 2009","S Stallions vs WAPDA at Sialkot - March 20, 2008","ఎస్ స్టాలియన్స్ వర్సస్ డబల్యూ.ఏ.పీ.డీ.ఏ, సియాల్కాట్ లో - మార్చి 20, 2008","L Eagles vs S Stallions at Rawalpindi - March 26, 2012","ఎల్ ఎగల్స్ వర్సస్ ఎస్ స్టాలియన్స్, రావాల్పింది లో - మార్చి 26, 2012","South Africa vs Pakistan at Johannesburg - November 20, 2013","సౌత్ ఆఫ్రికా వర్సస్ పాకిస్తాన్, జహన్నెస్‌బర్గ్ లో - నవంబర్ 20, 2013","Pakistan vs South Africa at Cape Town - November 24, 2013","పాకిస్తాన్ వర్సస్ సౌత్ ఆఫ్రికా, కేప్ టౌన్ లో - నవంబర్ 24, 2013","Sri Lanka vs Pakistan at Abu Dhabi - December 31, 2013 - January 04, 2014","శ్రీ లంక వర్సస్ పాకిస్తాన్, అబూ దాబి లో - డిసెంబర్ 31, 2013 - జనవరి 04, 2014",Bowler,బౌలర్,Pakistan,పాకిస్తాన్,"['Pakistan', 'Gujranwala Cricket Association Under-19s', 'Karachi Kings', 'Lahore Qalandars', 'Multan Sultans', 'Pakistan Under-23s', 'Sialkot', 'Sialkot Under-19s', 'State Bank of Pakistan', 'Sui Northern Gas Pipelines Limited']","పాకిస్తాన్, గుజ్రన్వాల క్రికెట్ అసోసియేషన్ అండర్ -19, కరాచీ కింగ్స్, లహోర్ కళాందర్స్, ముల్తాన్ సల్టన్స్, పాకిస్తాన్ అండర్ -23, సియాల్కాట్, సియాల్కాట్ అండర్ -19, స్టేట్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, సూ నార్తర్న్ గాస్ పైపెలినెస్ లిమిటెడ్","['September 17', ' 1991']","['సెప్టెంబర్ 17', '1991'] ",,,,[],,,,,Bilawal Bhatti,బిలవాల్ భట్టి,"['Pakistan', 'Gujranwala Cricket Association Under-19s', 'Karachi Kings', 'Lahore Qalandars', 'Multan Sultans', 'Pakistan Under-23s', 'Sialkot', 'Sialkot Under-19s', 'State Bank of Pakistan', 'Sui Northern Gas Pipelines Limited']","పాకిస్తాన్, పాకిస్తాన్ అండర్ -23, స్టేట్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, గుజ్రన్వాల క్రికెట్ అసోసియేషన్ అండర్ -19, కరాచీ కింగ్స్, లహోర్ కళాందర్స్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,"[' Muridke', ' Punjab']","[[మురిడ్కే]], [[పంజాబ్]]",,,"South Africa vs Pakistan at Johannesburg - November 20, 2013","['2013', 'జోహన్నెస్బర్గ్ - నవంబర్ 20', 'పాకిస్తాన్']","Pakistan vs South Africa at Cape Town - November 24, 2013","['2013', 'కేప్ టౌన్ - నవంబర్ 24', 'దక్షిణ ఆఫ్రికా']","Sri Lanka vs Pakistan at Abu Dhabi - December 31, 2013 - January 04, 2014","['2014', 'అబుదాబి - డిసెంబర్ 31', 'పాకిస్తాన్']","Pakistan vs Sri Lanka at Dubai (DSC) - January 08 - 12, 2014","['2014', 'దుబాయ్ (డిఎస్సి) - జనవరి 08 - 12', 'శ్రీలంక']","New Zealand vs Pakistan at Napier - February 03, 2015","['2015', 'నేపియర్ - ఫిబ్రవరి 03', 'పాకిస్తాన్']","Zimbabwe vs Pakistan at Lahore - May 24, 2015","['2015', 'లాహోర్ - మే 24 ', 'పాకిస్తాన్ ']","Asia Cup, Men's T20 World Cup","ఆసియా కప్, టీ20 ప్రపంచ కప్",,[],,[],['36th Most runs conceded in an innings (93)'],['ఒకే ఇన్నింగ్స్ లో అత్యధిక పరుగులు సమర్పించుకున్న ఆటగాళ్ల జాబితా లో 36 వ స్థానం (93).'],,[]
793411,Danish Aziz,దనిష్ అజీజ్,"K Dolphins vs R Rams at Hyderabad (Sind) - December 12 - 15, 2014","కే డాల్ఫిన్స్ వర్సస్ ఆర్ రామ్స్, హైదరాబాద్ (సిండ్) లో - డిసెంబర్ 12 - 15, 2014","Karachi B vs Karachi W at Islamabad - January 08, 2017","కరాచీ బీ వర్సస్ కరాచీ డబల్యూ, ఇస్లామాబాద్ లో - జనవరి 08, 2017","Lahore B vs Karachi W at Multan - September 06, 2016","లహోర్ బీ వర్సస్ కరాచీ డబల్యూ, ముల్తాన్ లో - సెప్టెంబర్ 06, 2016","Pakistan vs Zimbabwe at Harare - April 21, 2021","పాకిస్తాన్ వర్సస్ జింబాబ్వే, హరేర్ లో - ఏప్రిల్ 21, 2021","South Africa vs Pakistan at Centurion - April 02, 2021","సౌత్ ఆఫ్రికా వర్సస్ పాకిస్తాన్, సెంటూరియన్ లో - ఏప్రిల్ 02, 2021",,,Allrounder,ఆల్ రౌండర్,Pakistan,పాకిస్తాన్,"['Pakistan', 'Karachi Kings', 'Pakistan Under-19s', 'Quetta Gladiators']","పాకిస్తాన్, కరాచీ కింగ్స్, పాకిస్తాన్ అండర్ -19, క్వెట్ట గ్లాడియేటర్స్","['November 20', ' 1995']","['నవంబర్ 20', '1995'] ",,,,[],,,,,Danish Aziz,దనిష్ అజీజ్,"['Pakistan', 'Karachi Kings', 'Pakistan Under-19s', 'Quetta Gladiators']","పాకిస్తాన్, పాకిస్తాన్ అండర్ -19, కరాచీ కింగ్స్, క్వెట్ట గ్లాడియేటర్స్",,,Left hand bat,లెఫ్ట్ హ్యాండెడ్,Slow left arm orthodox,స్లో లెఫ్ట్ ఆర్మ్ ఆర్థోడాక్స్,[' Karachi'],[[కరాచీ]],,,"Pakistan vs Zimbabwe at Harare - April 21, 2021","['2021', 'హరారే - ఏప్రిల్ 21', 'జింబాబ్వే']","South Africa vs Pakistan at Centurion - April 02, 2021","['2021', 'సెంచూరియన్ - ఏప్రిల్ 02', 'పాకిస్తాన్']",,,,,"South Africa vs Pakistan at Johannesburg - April 04, 2021","['2021', 'జోహన్నెస్బర్గ్ - ఏప్రిల్ 04', 'పాకిస్తాన్']","Zimbabwe vs Pakistan at Harare - April 23, 2021","['2021', 'హరారే - ఏప్రిల్ 23 ', 'పాకిస్తాన్ ']",,,,[],,[],,[],,[]
40066,Daniyal Ahsan,డానియల్ ఆహ్సన్,"Karachi RW vs KR Blues at Karachi - October 10 - 13, 2004","కరాచీ ఆర్.డబల్యూ వర్సస్ కే.ఆర్ బ్లూస్, కరాచీ లో - అక్టోబర్ 10 - 13, 2004","Zebras vs L Eagles at Lahore - March 20, 2008","జెబ్రాస్ వర్సస్ ఎల్ ఎగల్స్, లహోర్ లో - మార్చి 20, 2008","Zebras vs S Stallions at Lahore - December 03, 2012","జెబ్రాస్ వర్సస్ ఎస్ స్టాలియన్స్, లహోర్ లో - డిసెంబర్ 03, 2012",,,,,,,,,Pakistan,పాకిస్తాన్,"['Karachi Blues', 'Karachi Whites', 'Port Qasim Authority']","కరాచీ బ్లూస్, కరాచీ విట్టెస్, పోర్ట్ కాసిం ఆథారిటీ","['November 23', ' 1985']","['నవంబర్ 23', '1985'] ",,,,[],,,,,Daniyal Ahsan,డానియల్ ఆహ్సన్,"['Karachi Blues', 'Karachi Whites', 'Port Qasim Authority']","కరాచీ బ్లూస్, కరాచీ విట్టెస్, పోర్ట్ కాసిం ఆథారిటీ",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm offbreak,రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్,"[' Karachi', ' Sind']","[[కరాచీ]], [[సింధ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
54984,Deebah Sherazi,దీబ్ శేరాజీ,,,,,,,,,"ENG Women vs PAK Women at Vijayawada - December 12, 1997","ఇంగ్లాండ్ విమెన్ వర్సస్ పాకిస్తాన్ విమెన్, విజయవాడ లో - డిసెంబర్ 12, 1997","SL Women vs PAK Women at Colombo (Colts) - April 17 - 20, 1998","శ్రీలంక విమెన్ వర్సస్ పాకిస్తాన్ విమెన్, కొలంబో (కాల్ట్స్) లో - ఏప్రిల్ 17 - 20, 1998",,,Pakistan,పాకిస్తాన్,['Pakistan Women'],పాకిస్తాన్ విమెన్,,-1,,,,[],,,,,Deebah Farzah Sherazi,దీబ్ ఫర్జా శేరాజీ,['Pakistan Women'],పాకిస్తాన్ విమెన్,,,,,,,,,,,,,"ENG Women vs PAK Women at Vijayawada - December 12, 1997","['1997', 'విజయవాడ - డిసెంబర్ 12', 'పాకిస్తాన్ విమెన్']","SL Women vs PAK Women at Colombo (Colts) - April 17 - 20, 1998","['1998', 'కొలంబో (కోల్ట్స్) - ఏప్రిల్ 17 - 20', 'పాకిస్తాన్ విమెన్']","PAK Women vs Ire Women at Dublin - July 30 - 31, 2000","['2000', 'డబ్లిన్ - జూలై 30 - 31', 'ఐర్లాండ్ విమెన్']","Ire Women vs PAK Women at Dublin - August 01, 2000","['2000', 'డబ్లిన్ - ఆగస్టు 01', 'పాకిస్తాన్ విమెన్']",,,ICC Women's World Cu,ఐసిసి విమెన్స్ ప్రపంచ కప్,,[],,[],,[],,[]
572638,Diana Baig,డిన బైగ్,,,,,,,"WI Women vs PAK Women at St George's - November 01, 2015","వెస్ట్ ఇండీస్ విమెన్ వర్సస్ పాకిస్తాన్ విమెన్, స్ట్ జార్జ్'స్ లో - నవంబర్ 01, 2015","PAK Women vs Bdesh Wmn at Karachi - October 04, 2015","పాకిస్తాన్ విమెన్ వర్సస్ బ్దేష్ విమ్, కరాచీ లో - అక్టోబర్ 04, 2015",,,,,Pakistan,పాకిస్తాన్,"['Lasers Women', 'Pakistan Women']","లాసర్స్ విమెన్, పాకిస్తాన్ విమెన్","['October 15', ' 1995']","['అక్టోబర్ 15', '1995'] ",,,,[],,,,,Diana Baig,డిన బైగ్,"['Lasers Women', 'Pakistan Women']","పాకిస్తాన్ విమెన్, లాసర్స్ విమెన్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Gilgit', ' Northern Areas']","[[గిల్గిట్]], [[ఉత్తర ప్రాంతాలు]]",,,"WI Women vs PAK Women at St George's - November 01, 2015","['2015', 'సెయింట్ జార్జ్ - నవంబర్ 01', 'పాకిస్తాన్ విమెన్']","PAK Women vs Bdesh Wmn at Karachi - October 04, 2015","['2015', 'కరాచీ - అక్టోబర్ 04', 'బంగ్లాదేశ్ విమెన్']",,,,,"SA Women vs PAK Women at Durban - January 26, 2021","['2021', 'డర్బన్ - జనవరి 26', 'పాకిస్తాన్ విమెన్']","PAK Women vs SA Women at Durban - February 03, 2021","['2021', 'డర్బన్ - ఫిబ్రవరి 03 ', 'దక్షిణ ఆఫ్రికా విమెన్ ']","ICC Women's Champ, ICC Women's World Cu","ఐసిసి విమెన్స్ ఛాంపియన్షిప్, ఐసిసి విమెన్స్ ప్రపంచ కప్","['2nd Most runs in an innings (by batting position) (35*)', '2nd Most consecutive ducks (4)', '1st Most consecutive ducks (3)']","['వరుసగా అత్యధిక డక్లు సాధించిన ఆటగాళ్ల జాబితా లో 2 వ స్థానం (4).', 'ఒక ఇన్నింగ్స్ లో అత్యధిక పరుగులు (బ్యాటింగ్ స్థానం ద్వారా) సాధించిన ఆటగాళ్ల జాబితా లో 2 వ స్థానం (35*).']",,[],"['2nd Most runs in an innings (by batting position) (35*)', '2nd Most consecutive ducks (4)', '11th Best figures in a innings when on the losing side (4)', '32nd Best career strike rate (34.5)']","['వరుసగా అత్యధిక డక్లు సాధించిన ఆటగాళ్ల జాబితా లో 2 వ స్థానం (4).', 'ఓడిపోయిన జట్టు  వైపు ఉన్నప్పుడు ఇన్నింగ్స్ లో ఉత్తమ గణాంకాలు సాధించిన ఆటగాళ్ల జాబితా లో 11 వ స్థానం (4).', 'ఉత్తమ కెరీర్ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 32 వ స్థానం (34.5).', 'ఒక ఇన్నింగ్స్ లో అత్యధిక పరుగులు (బ్యాటింగ్ స్థానం ద్వారా) సాధించిన ఆటగాళ్ల జాబితా లో 2 వ స్థానం (35*).']",['1st Most consecutive ducks (3)'],['వరుసగా అత్యధిక డక్లు సాధించిన ఆటగాళ్ల జాబితా లో 1 వ స్థానం (3).']
1206623,Dilbar Hussain,దిల్బర్ హుస్సేన్,,,,,"Heat vs Stars at Melbourne - January 25, 2020","హెట్ వర్సస్ స్టర్స్, మెల్బోర్న్ లో - జనవరి 25, 2020",,,,,,,Bowler,బౌలర్,Pakistan,పాకిస్తాన్,"['Lahore Qalandars', 'Melbourne Stars', 'Qalandars']","లహోర్ కళాందర్స్, మెల్బోర్న్ స్టర్స్, కళాందర్స్","['February 20', ' 1993']","['ఫిబ్రవరి 20', '1993'] ",,,,[],,,,,Dilbar Hussain,దిల్బర్ హుస్సేన్,"['Lahore Qalandars', 'Melbourne Stars', 'Qalandars']","లహోర్ కళాందర్స్, మెల్బోర్న్ స్టర్స్, కళాందర్స్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm fast medium,రైట్ ఆర్మ్ ఫాస్ట్ మీడియం,"[' Faisalabad', ' Pakistan']","[[ఫైసలాబాద్]], [[పాకిస్థాన్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
40041,Antao D'Souza,అంతా డి'సౌజ,,,,,,,,,,,"West Indies vs Pakistan at Karachi - February 20 - 25, 1959","వెస్ట్ ఇండీస్ వర్సస్ పాకిస్తాన్, కరాచీ లో - ఫిబ్రవరి 20 - 25, 1959",,,Pakistan,పాకిస్తాన్,"['Pakistan', 'Karachi', 'Pakistan International Airlines', 'Peshawar Cricket Association']","పాకిస్తాన్, కరాచీ, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, పేషవర్ క్రికెట్ అసోసియేషన్","['January 17', ' 1939']","['జనవరి 17', '1939'] ",,,"[[""M D'Souza"", ' (brother),'], [""VP D'Souza"", ' (brother)']]","[[""ఎం డి'సౌజ"", ' (సోదరుడు),'], [""వీ.పీ డి'సౌజ"", ' (సోదరుడు)']]",,,,,Antao D'Souza,అంతా డి'సౌజ,"['Pakistan', 'Karachi', 'Pakistan International Airlines', 'Peshawar Cricket Association']","పాకిస్తాన్, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, కరాచీ, పేషవర్ క్రికెట్ అసోసియేషన్",,,Right hand bat,రైట్ హ్యాండెడ్,"Right arm medium, Right arm offbreak","రైట్ ఆర్మ్ మీడియం, రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్","[' Goa', ' India']","[[గోవా]], [[ఇండియా]]",,,,,,,"West Indies vs Pakistan at Karachi - February 20 - 25, 1959","['1959', 'కరాచీ - ఫిబ్రవరి 20 - 25', 'పాకిస్తాన్']","England vs Pakistan at The Oval - August 16 - 20, 1962","['1962', 'ఓవల్ - ఆగస్టు 16 - 20', 'పాకిస్తాన్']",,,,,,,,[],,[],,[],,[]
480452,Darya Khan,దర్య ఖాన్,"Hyd (Pakstn) vs Quetta at Hyderabad (Sind) - October 23 - 26, 2013","హైడ్ (పాక్స్ట్) వర్సస్ క్వెట్ట, హైదరాబాద్ (సిండ్) లో - అక్టోబర్ 23 - 26, 2013","Hawks vs Quetta Bears at Hyderabad (Sind) - October 28, 2013","హాక్స్ వర్సస్ క్వెట్ట బెర్స్, హైదరాబాద్ (సిండ్) లో - అక్టోబర్ 28, 2013",,,,,,,,,,,Pakistan,పాకిస్తాన్,['Hyderabad Hawks'],హైదరాబాద్ హాక్స్,"['November 11', ' 1995']","['నవంబర్ 11', '1995'] ",,,,[],,,,,Mir Darya Khan Talpur,మీర్ దర్య ఖాన్ తల్పూర్,['Hyderabad Hawks'],హైదరాబాద్ హాక్స్,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm offbreak,రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్,"[' Hyderabad', ' Sind']","[[హైదరాబాద్]], [[సిండ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
