Cricinfo_id,Player_Name,Player_Name_Telugu,FC Matches_debut,FC Matches_debut_Telugu,List A Matches_debut,List A Matches_debut_Telugu,T20 Matches_debut,T20 Matches_debut_Telugu,T20I Matches_debut,T20I Matches_debut_Telugu,ODI Matches_debut,ODI Matches_debut_Telugu,Test Matches_debut,Test Matches_debut_Telugu,Playing Role,Playing Role_Telugu,Nationality,Nationality_Telugu,Teams,Teams_Telugu,Birth_Date,Telugu_Birth_Date,Education,Telugu_Education,Relations,Telugu_Relations,Death_Date,Telugu_Death_Date,Death_Place,Telugu_Death_Place,Full Name,Full_Name_Telugu,Teams_overview,teams_ov_telugu_y,Died,Died_telugu,Batting Style,Batting_Style_telugu,Bowling Style,Bowling_Style_telugu,Birth_Place,Birth_Place_Telugu,AWARDS,awards_telugu,T20I Matches_debut_infobox,T20I_info_Matches_debut_Telugu,ODI Matches_debut_infobox,ODI_info_Matches_debut_Telugu,Test Matches_debut_infobox,Test_info_Matches_debut_Telugu,Test Matches_last_appearance,Test_info_Matches_last_appearance_telugu,ODI Matches_last_appearance,ODI_info_Matches_last_appearance_telugu,T20I Matches_last_appearance,T20I_info_Matches_last_appearance_telugu,trophy_names,trophy_names_Telugu,Records,records_telugu,Test Records,test_records_telugu,ODI Records,odi_records_telugu,T20I Records,t20i_records_telugu
481896,Mohammed Shami,మహమ్మద్ షామీ,"Bengal vs Assam at Kolkata - November 17 - 20, 2010","బెంగళ్ వర్సస్ అస్సాం, కోల్కట లో - నవంబర్ 17 - 20, 2010","Bengal vs Orissa at Agartala - February 10, 2011","బెంగళ్ వర్సస్ ఒరిస్సా, అగర్తల లో - ఫిబ్రవరి 10, 2011","Assam vs Bengal at Cuttack - October 20, 2010","అస్సాం వర్సస్ బెంగళ్, క్యుట్టాక్ లో - అక్టోబర్ 20, 2010","Pakistan vs India at Dhaka - March 21, 2014","పాకిస్తాన్ వర్సస్ ఇండియా, దాకా లో - మార్చి 21, 2014","India vs Pakistan at Delhi - January 06, 2013","ఇండియా వర్సస్ పాకిస్తాన్, ఢిల్లీ లో - జనవరి 06, 2013","West Indies vs India at Kolkata - November 06 - 08, 2013","వెస్ట్ ఇండీస్ వర్సస్ ఇండియా, కోల్కట లో - నవంబర్ 06 - 08, 2013",Bowler,బౌలర్,India,భారతదేశం,"['India', 'Bengal', 'Delhi Daredevils', 'ICC World XI', 'India A', 'Kings XI Punjab', 'Kolkata Knight Riders']","ఇండియా, బెంగళ్, ఢిల్లీ దరేదేవిల్స్, ఐసీసీ వర్ల్డ్ క్సీ, ఇండియా ఏ., కింగ్స్ క్సీ పంజాబ్, కోల్కట కైట్ రైడర్స్","['September 03', ' 1990']","['సెప్టెంబర్ 03', '1990'] ",,,"[['Mohammed Kaif', ' (brother)']]","[['మహమ్మద్ కైఫ్', ' (సోదరుడు)']]",,,,,Mohammed Shami Ahmed,మహమ్మద్ షామీ అహ్మద్,"['India', 'Bengal', 'Delhi Daredevils', 'ICC World XI', 'India A', 'Kings XI Punjab', 'Kolkata Knight Riders']","ఇండియా, ఇండియా ఏ., బెంగళ్, ఢిల్లీ దరేదేవిల్స్, ఐసీసీ వర్ల్డ్ క్సీ, కింగ్స్ క్సీ పంజాబ్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm fast,రైట్ ఆర్మ్ ఫాస్ట్,"[' Amroha', ' Uttar Pradesh']","[[అమ్రోహా]], [[ఉత్తరప్రదేశ్]]",,,"Pakistan vs India at Dhaka - March 21, 2014","['2014', 'ఢాకా - మార్చి 21', 'భారతదేశం']","India vs Pakistan at Delhi - January 06, 2013","['2013','ఢిల్లీ - జనవరి 06', 'పాకిస్తాన్']","West Indies vs India at Kolkata - November 06 - 08, 2013","['2013', 'కోల్కతా- నవంబర్ 06 - 08', 'భారతదేశం']","India vs Australia at Adelaide - December 17 - 19, 2020","['2020', 'అడిలైడ్ - డిసెంబర్ 17 - 19', 'ఆస్ట్రేలియా']","Australia vs India at Sydney - November 29, 2020","['2020', 'సిడ్నీ - నవంబర్ 29', 'భారతదేశం']","India vs Australia at Canberra - December 04, 2020","['2020', 'కాన్బెర్రా - డిసెంబర్ 04 ', 'ఆస్ట్రేలియా ']","World Cup, Asia Cup, Border-Gavaskar, ICC World Test Champ, Men's T20 World Cup","[[ప్రపంచ కప్]], ఆసియా కప్, బోర్డర్-గవాస్కర్ ట్రోఫీ, ఐసిసి ప్రపంచ టెస్ట్ ఛాంపియన్‌షిప్, టీ20 ప్రపంచ కప్","['10th Best career strike rate (27.3)', '1st Most consecutive four-wickets-in-an-innings (3)', '7th Fastest to 100 wickets (56)']","['వరుస ఇన్నింగ్స్ లలో నాలుగు వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 1 వ స్థానం (3).', 'ఉత్తమ కెరీర్ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 10 వ స్థానం (27.3).', 'వేగంగా 100 వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 7 వ స్థానం (56).']","['16th Most runs in an innings (by batting position) (51*)', '11th Most ducks in a series (4)', '35th Best career strike rate (49.9)', '17th Best figures in a match on debut (9)', '50th Most wickets taken bowled (52)']","['ఒకే సిరీస్\u200cలో అత్యధిక సార్లు డక్ అవుట్ అయిన ఆటగాళ్ల జాబితా లో 11 వ స్థానం (4).', 'ఒక ఇన్నింగ్స్ లో అత్యధిక పరుగులు (బ్యాటింగ్ స్థానం ద్వారా) సాధించిన ఆటగాళ్ల జాబితా లో 16 వ స్థానం (51*).', 'అరంగేట్రంలో ఉత్తమ గణాంకాలు సాధించిన ఆటగాళ్ల జాబితా లో 17 వ స్థానం (9).', 'ఉత్తమ కెరీర్ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 35 వ స్థానం (49.9).', 'బౌల్డ్ చేసి అత్యధిక వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 50 వ స్థానం (52).']","['14th Best figures in a innings when on the losing side (5)', '10th Best career strike rate (27.3)', '25th Most four-wickets-in-an-innings in a career (10)', '1st Most consecutive four-wickets-in-an-innings (3)', '32nd Fastest to 50 wickets (29)', '7th Fastest to 100 wickets (56)']","['కెరీర్ లో ఒక ఇన్నింగ్స్ లో నాలుగు వికెట్లు అత్యధిక సార్లు సాధించిన ఆటగాళ్ల జాబితా లో 25 వ స్థానం (10).', 'ఉత్తమ కెరీర్ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 10 వ స్థానం (27.3).', 'ఓడిపోయిన జట్టు  వైపు ఉన్నప్పుడు ఇన్నింగ్స్ లో ఉత్తమ గణాంకాలు సాధించిన ఆటగాళ్ల జాబితా లో 14 వ స్థానం (5).', 'వరుస ఇన్నింగ్స్ లలో నాలుగు వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 1 వ స్థానం (3).', 'వేగంగా 100 వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 7 వ స్థానం (56).', 'వేగంగా 50 వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 32 వ స్థానం (29).']",['30th Most consecutive matches missed for a team between appearances (43)'],['ఒక జట్టుకు ఆడిన రెండు ప్రదర్శనల మధ్య అత్యధిక వరుస మ్యాచ్ లు ఆడకుండా ఉన్న ఆటగాళ్ల జాబితా లో 30 వ స్థానం (43).']
30889,Hitesh Majmudar,హిటేష్ మజ్ముదార్,,,,,,,,,,,,,,,India,భారతదేశం,['Gujarat'],గుజరాత్,"['July 21', ' 1974']","['జూలై 21', '1974'] ",,,,[],,,,,Hitesh Akash Majmudar,హిటేష్ ఆకాశ్ మజ్ముదార్,['Gujarat'],గుజరాత్,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm fast medium,రైట్ ఆర్మ్ ఫాస్ట్ మీడియం,"[' Ahmedabad', ' Gujarat']","[[అహ్మదాబాద్]], [[గుజరాత్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
31751,Sandip Maniar,సందిప్ మేనియర్,"Tamil Nadu vs Saurashtra at Chennai - November 28 - December 01, 2013","తమిళ్ నాడు వర్సస్ సౌరష్ట్ర, చెన్నై లో - నవంబర్ 28 - డిసెంబర్ 01, 2013","Baroda vs Saurashtra at Mumbai - February 26, 2012","బారోడ వర్సస్ సౌరష్ట్ర, ముంబై లో - ఫిబ్రవరి 26, 2012","Maharashtra vs Saurashtra at Mumbai (BS) - April 04, 2007","మహారాష్ట్ర వర్సస్ సౌరష్ట్ర, ముంబై (బస్) లో - ఏప్రిల్ 04, 2007",,,,,,,,,India,భారతదేశం,['Saurashtra'],సౌరష్ట్ర,"['December 28', ' 1977']","['డిసెంబర్ 28', '1977'] ",,,,[],,,,,Sandip Manubhai Maniar,సందిప్ మనుభాయి మేనియర్,['Saurashtra'],సౌరష్ట్ర,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Sihor', ' Gujarat']","[[సిహోర్]], [[గుజరాత్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
1125688,Mukesh Choudhary,ముకేష్ చౌదరి,"Maharashtra vs Railways at Pune - November 09 - 12, 2017","మహారాష్ట్ర వర్సస్ రైల్వేస్, పూణే లో - నవంబర్ 09 - 12, 2017","Maharashtra vs Odisha at Vadodara - October 07, 2019","మహారాష్ట్ర వర్సస్ ఓడిష, వాడోదర లో - అక్టోబర్ 07, 2019","Maharashtra vs Railways at Chandigarh - November 08, 2019","మహారాష్ట్ర వర్సస్ రైల్వేస్, చండీగర్ లో - నవంబర్ 08, 2019",,,,,,,,,India,భారతదేశం,['Maharashtra'],మహారాష్ట్ర,"['July 06', ' 1996']","['జూలై 06', '1996'] ",,,,[],,,,,Mukesh Choudhary,ముకేష్ చౌదరి,['Maharashtra'],మహారాష్ట్ర,,,Left hand bat,లెఫ్ట్ హ్యాండెడ్,Left arm medium,లెఫ్ట్ ఆర్మ్ మీడియం,"[' Pardodas', ' Bhilwara', ' Rajsthan']","[[పర్దూడోమోస్]], [[భిల్వారా]], [[రాజస్థాన్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
54128,Deepa Marathe,దీప మరతే,,,,,,,,,"IND Women vs WI Women at Faridabad - December 13, 1997","ఇండియా విమెన్ వర్సస్ వెస్ట్ ఇండీస్ విమెన్, ఫరీదాబాద్ లో - డిసెంబర్ 13, 1997","ENG Women vs IND Women at Shenley - July 15 - 18, 1999","ఇంగ్లాండ్ విమెన్ వర్సస్ ఇండియా విమెన్, షెయిలీ లో - జూలై 15 - 18, 1999",,,India,భారతదేశం,"['India Women', 'Railways (India) Women']","ఇండియా విమెన్, రైల్వేస్ (ఇండియా) విమెన్","['November 25', ' 1972']","['నవంబర్ 25', '1972'] ",,,,[],,,,,Deepa Madhukar Marathe,దీప మధుకార్ మరతే,"['India Women', 'Railways (India) Women']","ఇండియా విమెన్, రైల్వేస్ (ఇండియా) విమెన్",,,Right hand bat,రైట్ హ్యాండెడ్,Slow left arm orthodox,స్లో లెఫ్ట్ ఆర్మ్ ఆర్థోడాక్స్,[' Via Salera Mahara'],[[స్యాలె మహారా]],,,,,"IND Women vs WI Women at Faridabad - December 13, 1997","['1997', 'ఫరీదాబాద్ - డిసెంబర్ 13', 'వెస్ట్ ఇండీస్ విమెన్']","ENG Women vs IND Women at Shenley - July 15 - 18, 1999","['1999', 'షెన్లీ - జూలై 15 - 18', 'భారత విమెన్']","NZ Women vs IND Women at Vapi - November 27 - 30, 2003","['2003', 'వాపి - నవంబర్ 27 - 30', 'భారత విమెన్']","AUS Women vs IND Women at Centurion - April 10, 2005","['2005', 'సెంచూరియన్ - ఏప్రిల్ 10', 'భారత విమెన్']",,,ICC Women's World Cu,ఐసిసి విమెన్స్ ప్రపంచ కప్,"['2nd Outstanding bowling analyses in an innings (4/1)', '6th Best economy rate in an innings (0.16)', '10th Most wickets taken caught and bowled (8)']","['అత్యధిక వికెట్లు కాట్ అండ్ బౌల్డ్ ద్వారా సాధించిన ఆటగాళ్ల జాబితా లో 10 వ స్థానం (8).', 'ఒక ఇన్నింగ్స్ లో అత్యుత్తమ ఎకానమీ రేటు సాధించిన ఆటగాళ్ల జాబితా లో 6 వ స్థానం (0.16).', 'ఒకే ఇన్నింగ్స్ లో అద్భుతమైన బౌలింగ్ విశ్లేషణ చేసిన ఆటగాళ్ల జాబితా లో 2 వ స్థానం (4/1).']",[],[],"['2nd Outstanding bowling analyses in an innings (4/1)', '11th Best figures in a innings when on the losing side (4)', '35th Best career economy rate (2.79)', '6th Best economy rate in an innings (0.16)', '43rd Best strike rate in an innings (9.0)', '25th Most four-wickets-in-an-innings in a career (4)', '10th Most wickets taken caught and bowled (8)', '49th Most wickets taken caught by a fielder (31)', '29th Most wickets taken lbw (14)']","['ఒక ఇన్నింగ్స్ లో అత్యుత్తమ ఎకానమీ రేటు సాధించిన ఆటగాళ్ల జాబితా లో 6 వ స్థానం (0.16).', 'ఒక ఇన్నింగ్స్ లో అత్యుత్తమ స్ట్రైక్ రేట్ సాధించిన ఆటగాళ్ల జాబితా లో 43 వ స్థానం (9.0).', 'అత్యధిక వికెట్లు కాట్ అండ్ బౌల్డ్ ద్వారా సాధించిన ఆటగాళ్ల జాబితా లో 10 వ స్థానం (8).', 'ఓడిపోయిన జట్టు  వైపు ఉన్నప్పుడు ఇన్నింగ్స్ లో ఉత్తమ గణాంకాలు సాధించిన ఆటగాళ్ల జాబితా లో 11 వ స్థానం (4).', 'ఫీల్డర్ క్యాచ్ పట్టడం ద్వారా అత్యధిక వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 49 వ స్థానం (31).', 'కెరీర్ లో ఒక ఇన్నింగ్స్ లో నాలుగు వికెట్లు అత్యధిక సార్లు సాధించిన ఆటగాళ్ల జాబితా లో 25 వ స్థానం (4).', 'ఎల్.బి.డబ్ల్యుల ద్వారా అత్యధిక వికెట్లు సాధించిన ఆటగాళ్ల జాబితా లో 29 వ స్థానం (14).', 'ఉత్తమ కెరీర్ ఎకానమీ రేటు సాధించిన ఆటగాళ్ల జాబితా లో 35 వ స్థానం (2.79).', 'ఒకే ఇన్నింగ్స్ లో అద్భుతమైన బౌలింగ్ విశ్లేషణ చేసిన ఆటగాళ్ల జాబితా లో 2 వ స్థానం (4/1).']",,[]
482546,Amit Mishra,అమిత్ మీశ్రా,"Railways vs Delhi at Delhi - December 08 - 11, 2010","రైల్వేస్ వర్సస్ ఢిల్లీ, ఢిల్లీ లో - డిసెంబర్ 08 - 11, 2010","M. Pradesh vs Railways at Indore - February 14, 2013","మీ. ప్రదేశ్ వర్సస్ రైల్వేస్, ఇండోర్ లో - ఫిబ్రవరి 14, 2013","Railways vs Rajasthan at Jaipur - October 20, 2010","రైల్వేస్ వర్సస్ రాజస్థన్, జైపూర్ లో - అక్టోబర్ 20, 2010",,,,,,,,,India,భారతదేశం,['Railways'],రైల్వేస్,"['August 10', ' 1988']","['ఆగష్టు 10', '1988'] ",,,,[],,,,,Amit Chandika Prasad Mishra,అమిత్ చందిక ప్రసాద్ మీశ్రా,['Railways'],రైల్వేస్,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,[' Bilaspur'],[[బిలాస్ పూర్]],,,,,,,,,,,,,,,,,,[],,[],,[],,[]
1137211,Jamalpur Mallikarjun,జమాల్‌పూర్ మల్లీకార్జన్,"Kerala vs Hyderabad at Hyderabad (Deccan) - January 03 - 06, 2020","కేరళ వర్సస్ హైదరాబాద్, హైదరాబాద్ (డెక్కన్) లో - జనవరి 03 - 06, 2020","Hyderabad vs Saurashtra at Alur (2) - September 28, 2019","హైదరాబాద్ వర్సస్ సౌరష్ట్ర, అలూర్ (2) లో - సెప్టెంబర్ 28, 2019","Hyderabad vs Uttarakhand at Delhi - March 02, 2019","హైదరాబాద్ వర్సస్ ఉత్తరాఖండ్, ఢిల్లీ లో - మార్చి 02, 2019",,,,,,,,,India,భారతదేశం,"['Hyderabad (India)', 'Hyderabad Cricket Association XI', 'Hyderabad Under-16s', 'Hyderabad Under-19s', 'Hyderabad Under-22s', 'Hyderabad Under-25s']","హైదరాబాద్ (ఇండియా), హైదరాబాద్ క్రికెట్ అసోసియేషన్ క్సీ, హైదరాబాద్ అండర్ -16, హైదరాబాద్ అండర్ -19, హైదరాబాద్ అండర్ -22, హైదరాబాద్ అండర్ -25","['October 14', ' 1993']","['అక్టోబర్ 14', '1993'] ",,,,[],,,,,Jamalpur Mallikarjun,జమాల్‌పూర్ మల్లీకార్జన్,"['Hyderabad (India)', 'Hyderabad Cricket Association XI', 'Hyderabad Under-16s', 'Hyderabad Under-19s', 'Hyderabad Under-22s', 'Hyderabad Under-25s']","హైదరాబాద్ (ఇండియా), హైదరాబాద్ క్రికెట్ అసోసియేషన్ క్సీ, హైదరాబాద్ అండర్ -16, హైదరాబాద్ అండర్ -19, హైదరాబాద్ అండర్ -22, హైదరాబాద్ అండర్ -25",,,Right hand bat,రైట్ హ్యాండెడ్,,,"[' Hydershakote', ' Andhra Pradesh']","[[హైడ్రోచోట్]], [[ఆంధ్ర ప్రదేశ్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
940973,Mohammed Siraj,మహమ్మద్ సిరాజ్,"Services vs Hyderabad at Delhi - November 15 - 18, 2015","సర్వీసెస్ వర్సస్ హైదరాబాద్, ఢిల్లీ లో - నవంబర్ 15 - 18, 2015","Hyderabad vs Tamil Nadu at Hyderabad (Deccan) - December 17, 2015","హైదరాబాద్ వర్సస్ తమిళ్ నాడు, హైదరాబాద్ (డెక్కన్) లో - డిసెంబర్ 17, 2015","Bengal vs Hyderabad at Nagpur - January 02, 2016","బెంగళ్ వర్సస్ హైదరాబాద్, నాగ్పూర్ లో - జనవరి 02, 2016","New Zealand vs India at Rajkot - November 04, 2017","న్యూ జీలాండ్ వర్సస్ ఇండియా, రాజకోట్ లో - నవంబర్ 04, 2017",,,"Australia vs India at Melbourne - December 26 - 29, 2020","ఆస్ట్రేలియా వర్సస్ ఇండియా, మెల్బోర్న్ లో - డిసెంబర్ 26 - 29, 2020",Bowler,బౌలర్,India,భారతదేశం,"['India', 'Hyderabad (India)', 'India A', 'India B', 'India Green', 'Rest of India', 'Royal Challengers Bangalore', 'Sunrisers Hyderabad']","ఇండియా, హైదరాబాద్ (ఇండియా), ఇండియా ఏ., ఇండియా బీ, ఇండియా గ్రీన్, రెస్ట్ ఆఫ్ ఇండియా, రోయాల్ చల్లెంజర్స్ బెంగళూరు, సున్రిసర్స్ హైదరాబాద్","['March 13', ' 1994']","['మార్చి 13', '1994'] ",,,,[],,,,,Mohammed Siraj,మహమ్మద్ సిరాజ్,"['India', 'Hyderabad (India)', 'India A', 'India B', 'India Green', 'Rest of India', 'Royal Challengers Bangalore', 'Sunrisers Hyderabad']","ఇండియా, హైదరాబాద్ (ఇండియా), ఇండియా ఏ., ఇండియా బీ, ఇండియా గ్రెన్, రెస్ట్ ఆఫ్ ఇండియా",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,[' Hyderabad'],[[హైదరాబాద్]],,,"New Zealand vs India at Rajkot - November 04, 2017","['2017', 'రాజ్కోట్ - నవంబర్ 04', 'భారతదేశం']",,,"Australia vs India at Melbourne - December 26 - 29, 2020","['2020', 'మెల్బోర్న్ - డిసెంబర్ 26 - 29', 'భారతదేశం']","England vs India at Ahmedabad - March 04 - 06, 2021","['2021', 'అహ్మదాబాద్ - మార్చి 04 - 06', 'భారతదేశం']",,,"India vs Bangladesh at Colombo (RPS) - March 14, 2018","['2018', 'కొలంబో - మార్చి 14 ', 'బంగ్లాదేశ్ ']","Border-Gavaskar, ICC World Test Champ","బోర్డర్-గవాస్కర్ ట్రోఫీ, ఐసిసి ప్రపంచ టెస్ట్ ఛాంపియన్‌షిప్",,[],,[],,[],,[]
31088,Ishan Malhotra,ఇషన్ మళోత్ర,"Rajasthan vs Punjab at Jhalawar - December 25 - 28, 2006","రాజస్థన్ వర్సస్ పంజాబ్, ఝలవార్ లో - డిసెంబర్ 25 - 28, 2006","Punjab vs Rajasthan at Jaipur - March 26, 2007","పంజాబ్ వర్సస్ రాజస్థన్, జైపూర్ లో - మార్చి 26, 2007","Punjab vs Haryana at Delhi - April 03, 2007","పంజాబ్ వర్సస్ హర్యాణ, ఢిల్లీ లో - ఏప్రిల్ 03, 2007",,,,,,,Bowler,బౌలర్,India,భారతదేశం,"['Chandigarh Lions', 'Deccan Chargers', 'Mumbai Indians', 'Punjab', 'Southern Railway Sports Recreation Club']","చండీగర్ లియన్స్, డెక్కన్ చార్జర్స్, ముంబై ఇండియన్స్, పంజాబ్, సౌచర్న్ రైల్వే స్పోర్ట్స్ రిక్రియేషన్ క్లబ్","['May 23', ' 1984']","['మే 23', '1984'] ",,,,[],,,,,Ishan Malhotra,ఇషన్ మళోత్ర,"['Chandigarh Lions', 'Deccan Chargers', 'Mumbai Indians', 'Punjab', 'Southern Railway Sports Recreation Club']","ముంబై ఇండియన్స్, చండీగర్ లియన్స్, డెక్కన్ చార్జర్స్, పంజాబ్, సౌచర్న్ రైల్వే స్పోర్ట్స్ రిక్రియేషన్ క్లబ్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,[' Srinagar'],[[శ్రీనగర్]],,,,,,,,,,,,,,,,,,[],,[],,[],,[]
231072,Jitender Mehta,జిటెండర్ మెహ్తా,"H. Pradesh vs Orissa at Cuttack - December 26 - 29, 2005","హ్. ప్రదేశ్ వర్సస్ ఒరిస్సా, క్యుట్టాక్ లో - డిసెంబర్ 26 - 29, 2005","H. Pradesh vs Services at Delhi - February 10, 2006","హ్. ప్రదేశ్ వర్సస్ సర్వీసెస్, ఢిల్లీ లో - ఫిబ్రవరి 10, 2006","Delhi vs H. Pradesh at Delhi - April 03, 2007","ఢిల్లీ వర్సస్ హ్. ప్రదేశ్, ఢిల్లీ లో - ఏప్రిల్ 03, 2007",,,,,,,,,India,భారతదేశం,['Himachal Pradesh'],హిమాచల్ ప్రదేశ్,"['March 11', ' 1982']","['మార్చి 11', '1982'] ",,,,[],,,,,Jitender Mehta,జిటెండర్ మెహ్తా,['Himachal Pradesh'],హిమాచల్ ప్రదేశ్,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,[' Shimla'],[[షిమ్లా]],,,,,,,,,,,,,,,,,,[],,[],,[],,[]
398506,Mandeep Singh,మందీప్ సింగ్,"H. Pradesh vs Punjab at Dharamsala - November 17 - 20, 2010","హ్. ప్రదేశ్ వర్సస్ పంజాబ్, ధరంశాల లో - నవంబర్ 17 - 20, 2010","Haryana vs Punjab at Rohtak - February 10, 2010","హర్యాణ వర్సస్ పంజాబ్, రోహ్తక్టు లో - ఫిబ్రవరి 10, 2010","KKR vs Mum Indians at Mumbai (BS) - March 22, 2010","కే.కే.ఆర్ వర్సస్ మం ఇండియన్స్, ముంబై (బస్) లో - మార్చి 22, 2010","Zimbabwe vs India at Harare - June 18, 2016","జింబాబ్వే వర్సస్ ఇండియా, హరేర్ లో - జూన్ 18, 2016",,,,,Allrounder,ఆల్ రౌండర్,India,భారతదేశం,"['India', 'India A', 'India Under-19s', 'Kings XI Punjab', 'Kolkata Knight Riders', 'North Zone', 'Punjab', 'Punjab Under-19s', 'Royal Challengers Bangalore']","ఇండియా, ఇండియా ఏ., ఇండియా అండర్ -19, కింగ్స్ క్సీ పంజాబ్, కోల్కట కైట్ రైడర్స్, నోర్త్ జోన్, పంజాబ్, పంజాబ్ అండర్ -19, రోయాల్ చల్లెంజర్స్ బెంగళూరు","['December 18', ' 1991']","['డిసెంబర్ 18', '1991'] ",,,,[],,,,,Mandeep Singh,మందీప్ సింగ్,"['India', 'India A', 'India Under-19s', 'Kings XI Punjab', 'Kolkata Knight Riders', 'North Zone', 'Punjab', 'Punjab Under-19s', 'Royal Challengers Bangalore']","ఇండియా, ఇండియా ఏ., ఇండియా అండర్ -19, కింగ్స్ క్సీ పంజాబ్, కోల్కట కైట్ రైడర్స్, నోర్త్ జోన్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Jalandhar', ' Punjab']","[[జలంధర్]], [[పంజాబ్]]",,,"Zimbabwe vs India at Harare - June 18, 2016","['2016', 'హరారే - జూన్ 18', 'భారతదేశం']",,,,,,,,,"India vs Zimbabwe at Harare - June 22, 2016","['2016', 'హరారే - జూన్ 22 ', 'జింబాబ్వే ']",,,,[],,[],,[],,[]
424219,Ronit More,రోనిట్ మోర్,"U. Pradesh vs Karnataka at Meerut - November 17 - 20, 2012","ఉ. ప్రదేశ్ వర్సస్ కర్ణాటక, మీరుత్ లో - నవంబర్ 17 - 20, 2012","Goa vs Karnataka at Bengaluru - February 20, 2012","గోవా వర్సస్ కర్ణాటక, బెంగళూరు లో - ఫిబ్రవరి 20, 2012","Karnataka vs Baroda at Mumbai (BS) - March 23, 2012","కర్ణాటక వర్సస్ బారోడ, ముంబై (బస్) లో - మార్చి 23, 2012",,,,,,,,,India,భారతదేశం,"['Australian Institute of Sport', 'Belagavi Panthers', 'Chennai Super Kings', 'Himachal Pradesh', 'Karnataka', 'Karnataka State Cricket Association XI', 'Madras Rubber Factory']","ఆస్ట్రేలియన్ ఇన్స్టిట్యూట్ ఆఫ్ స్పోర్ట్, బెలగవి పాంథర్స్, చెన్నై సూపర్ కింగ్స్, హిమాచల్ ప్రదేశ్, కర్ణాటక, కర్ణాటక స్టేట్ క్రికెట్ అసోసియేషన్ క్సీ, మద్రాస్ రబ్బర్ ఫాక్టరీ","['February 02', ' 1992']","['ఫిబ్రవరి 02', '1992'] ",,,,[],,,,,Ronit Gajanan More,రోనిట్ గజనం మోర్,"['Australian Institute of Sport', 'Belagavi Panthers', 'Chennai Super Kings', 'Himachal Pradesh', 'Karnataka', 'Karnataka State Cricket Association XI', 'Madras Rubber Factory']","ఆస్ట్రేలియన్ ఇన్స్టిట్యూట్ ఆఫ్ స్పోర్ట్, బెలగవి పాంథర్స్, చెన్నై సూపర్ కింగ్స్, హిమాచల్ ప్రదేశ్, కర్ణాటక, కర్ణాటక స్టేట్ క్రికెట్ అసోసియేషన్ క్సీ",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Belgaum', ' Karnataka']","[[బెల్గాం]], [[కర్నాటక]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
