Cricinfo_id,Player_Name,Player_Name_Telugu,FC Matches_debut,FC Matches_debut_Telugu,List A Matches_debut,List A Matches_debut_Telugu,T20 Matches_debut,T20 Matches_debut_Telugu,T20I Matches_debut,T20I Matches_debut_Telugu,ODI Matches_debut,ODI Matches_debut_Telugu,Test Matches_debut,Test Matches_debut_Telugu,Playing Role,Playing Role_Telugu,Nationality,Nationality_Telugu,Teams,Teams_Telugu,Birth_Date,Telugu_Birth_Date,Education,Telugu_Education,Relations,Telugu_Relations,Death_Date,Telugu_Death_Date,Death_Place,Telugu_Death_Place,Full Name,Full_Name_Telugu,Teams_overview,teams_ov_telugu_y,Died,Died_telugu,Batting Style,Batting_Style_telugu,Bowling Style,Bowling_Style_telugu,Birth_Place,Birth_Place_Telugu,AWARDS,awards_telugu,T20I Matches_debut_infobox,T20I_info_Matches_debut_Telugu,ODI Matches_debut_infobox,ODI_info_Matches_debut_Telugu,Test Matches_debut_infobox,Test_info_Matches_debut_Telugu,Test Matches_last_appearance,Test_info_Matches_last_appearance_telugu,ODI Matches_last_appearance,ODI_info_Matches_last_appearance_telugu,T20I Matches_last_appearance,T20I_info_Matches_last_appearance_telugu,trophy_names,trophy_names_Telugu,Records,records_telugu,Test Records,test_records_telugu,ODI Records,odi_records_telugu,T20I Records,t20i_records_telugu
53825,Bev Nicholson,బేవ్ నిచాల్సన్,,,,,,,,,"NZ Women vs ENG Women at Chester-le-Street - June 18, 1996","న్యూజీలాండ్ విమెన్ వర్సస్ ఇంగ్లాండ్ విమెన్, చేస్టర్-లె-స్ట్రీట్ లో - జూన్ 18, 1996",,,,,England,ఇంగ్లాండ్,"['England Women', 'Yorkshire Women']","ఇంగ్లాండ్ విమెన్, యార్క్షిర్ విమెన్","['June 04', ' 1975']","['జూన్ 04', '1975'] ",,,,[],,,,,Beverley Nicholson,బెవర్లీ నిచాల్సన్,"['England Women', 'Yorkshire Women']","ఇంగ్లాండ్ విమెన్, యార్క్షిర్ విమెన్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Doncaster', ' Yorkshire']","[[డోన్కాస్టర్]], [[యార్క్షైర్]]",,,,,"NZ Women vs ENG Women at Chester-le-Street - June 18, 1996","['1996', 'చెస్టర్-లె-స్ట్రీట్ - జూన్ 18 ', 'ఇంగ్లాండ్ విమెన్ ']",,,,,"Ire Women vs ENG Women at Nykobing Mors - July 21, 1999","['1999', 'నైకోబింగ్  మార్స్ - జూలై 21 ', 'ఇంగ్లాండ్ విమెన్ ']",,,ICC Women's World Cu,ఐసిసి విమెన్స్ ప్రపంచ కప్,,[],,[],,[],,[]
464626,Craig Overton,క్రైగ్ ఓవర్టన్,"Lancashire vs Somerset at Taunton - April 26 - 29, 2012","లంచేషీర్ వర్సస్ సోమర్సెట్, టాంటన్ లో - ఏప్రిల్ 26 - 29, 2012","Durham vs Somerset at Chester-le-Street - May 13, 2012","దుర్హం వర్సస్ సోమర్సెట్, చేస్టర్-లె-స్ట్రీట్ లో - మే 13, 2012","Kent vs Somerset at Taunton - May 23, 2014","కెంట్ వర్సస్ సోమర్సెట్, టాంటన్ లో - మే 23, 2014",,,,,"Australia vs England at Adelaide - December 02 - 06, 2017","ఆస్ట్రేలియా వర్సస్ ఇంగ్లాండ్, అదెలైదే లో - డిసెంబర్ 02 - 06, 2017",Bowling allrounder,బౌలింగ్ ఆల్ రౌండర్,England,ఇంగ్లాండ్,"['England', 'Devon', 'Devon Under-11s', 'Devon Under-13s', 'Devon Under-15s', 'Devon Under-17s', 'Devon Under-19s', 'Devon Under-21s', 'England Lions', 'England Under-19s', 'Somerset', 'Somerset 2nd XI']","ఇంగ్లాండ్, డివన్, డివన్ అండర్ -11, డివన్ అండర్ -13, డివన్ అండర్ -15, డివన్ అండర్ -17, డివన్ అండర్ -19, డివన్ అండర్ -21, ఇంగ్లాండ్ లియన్స్, ఇంగ్లాండ్ అండర్ -19, సోమర్సెట్, సోమర్సెట్ 2న్ద్ క్సీ","['April 10', ' 1994']","['ఏప్రిల్ 10', '1994'] ",West Buckland School,వెస్ట్ బక్లాండ్ స్కూల్,"[['J Overton', ' (twin brother)']]","[['జే ఓవర్టన్', ' (కవల సోదరుడు)']]",,,,,Craig Overton,క్రైగ్ ఓవర్టన్,"['England', 'Devon', 'Devon Under-11s', 'Devon Under-13s', 'Devon Under-15s', 'Devon Under-17s', 'Devon Under-19s', 'Devon Under-21s', 'England Lions', 'England Under-19s', 'Somerset', 'Somerset 2nd XI']","ఇంగ్లాండ్, ఇంగ్లాండ్ లియన్స్, ఇంగ్లాండ్ అండర్ -19, డివన్, డివన్ అండర్ -11, డివన్ అండర్ -13",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,"[' Barnstaple', ' Devon']","[[బార్న్స్టాపిల్]], [[డెవాన్]]",,,,,,,"Australia vs England at Adelaide - December 02 - 06, 2017","['2017', 'అడిలైడ్ - డిసెంబర్ 02 - 06 ', 'ఇంగ్లాండ్ ']","Australia vs England at Manchester - September 04 - 08, 2019","['2019', 'మాంచెస్టర్ - సెప్టెంబర్ 04 - 08 ', 'ఇంగ్లాండ్ ']",,,,,"ICC World Test Champ, The Ashes","ఐసిసి ప్రపంచ టెస్ట్ ఛాంపియన్‌షిప్, ది యాషెస్",,[],['45th Highest percentage of runs in a completed innings (56.89)'],['పూర్తి చేసిన ఇన్నింగ్స్ లో అత్యధిక శాతం పరుగులు చేసిన ఆటగాళ్ల జాబితా లో 45 వ స్థానం (56.89).'],,[],,[]
18270,Dominic Ostler,డామినిక్ ఆస్ట్లర్,"Warwickshire vs India A at Birmingham - July 30 - August 02, 2003","వార్విక్షిక్షిర్ వర్సస్ ఇండియా ఏ, బిర్మింఘం లో - జూలై 30 - ఆగస్టు 02, 2003","Warwickshire vs Lancashire at Manchester - July 27, 2004","వార్విక్షిక్షిర్ వర్సస్ లంచేషీర్, మంచేస్టర్ లో - జూలై 27, 2004","Warwickshire vs Somerset at Taunton - June 13, 2003","వార్విక్షిక్షిర్ వర్సస్ సోమర్సెట్, టాంటన్ లో - జూన్ 13, 2003",,,,,,,,,England,ఇంగ్లాండ్,['Warwickshire'],వార్విక్షిక్షిర్,"['July 15', ' 1970']","['జూలై 15', '1970'] ",,,,[],,,,,Dominic Piers Ostler,డామినిక్ పీర్స్ ఆస్ట్లర్,['Warwickshire'],వార్విక్షిక్షిర్,,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Solihull', ' Warwickshire']","[[సోలిహుల్]], [[వార్విక్షైర్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
18251,Tim O'Brien,టిమ్ ఓ'బ్రీన్,,,,,,,,,,,"England vs Australia at Manchester - July 10 - 12, 1884","ఇంగ్లాండ్ వర్సస్ ఆస్ట్రేలియా, మంచేస్టర్ లో - జూలై 10 - 12, 1884",,,England,ఇంగ్లాండ్,"['England', 'Ireland', 'Middlesex', 'Oxford University']","ఇంగ్లాండ్, ఐర్లాండ్, మిడ్లెసెక్సెక్స్, ఆక్స్ఫార్డ్ యూనివర్సిటీ","['November 05', ' 1861']","['నవంబర్ 05', '1861'] ","Downside; St Charles College, Notting Hill; Oxford University","డౌన్సైడ్; సెయింట్ చార్లెస్ కాలేజ్, నాటింగ్ హిల్; ఆక్స్ఫర్డ్ విశ్వవిద్యాలయం","[[""JG O'Brien"", ' (brother),'], ['CE de Trafford', ' (brother-in-law)']]","[[""జే.జీ ఓ'బ్రీన్"", ' (సోదరుడు),'], ['సీ.ఈ డి ట్రాఫ్ఫోర్డ్', ' (బావ)']]","['December 09', ' 1948']","['డిసెంబర్ 09', '1948'] ","[' Ramsey', ' Isle of Man', ' (aged 87y 35d)']","['రామ్సే', 'ఐల్ ఆఫ్ మ్యాన్', '(87సంవత్సరాల 35రోజులు)'] ",Timothy Carew O'Brien,తిమోతి కార్వు ఓ'బ్రీన్,"['England', 'Ireland', 'Middlesex', 'Oxford University']","ఇంగ్లాండ్, ఐర్లాండ్, మిడ్లెసెక్సెక్స్, ఆక్స్ఫార్డ్ యూనివర్సిటీ","December 09, 1948, Ramsey, Isle of Man, (aged 87y 35d)","డిసెంబర్ 09, 1948, రామ్సీ, ఇస్లే ఆఫ్ మాన్(వయస్సు : 87 సంవత్సరాల 35 రోజులు)",Right hand bat,రైట్ హ్యాండెడ్,Left arm bowler,లెఫ్ట్ ఆర్మ్ బౌలర్,"[' Dublin', ' Ireland']","[[డబ్లిన్]], [[ఐర్లాండ్]]",['3rd Baronet'],3ర్డ్ బరోనెట్,,,,,"England vs Australia at Manchester - July 10 - 12, 1884","['1884', 'మాంచెస్టర్ - జూలై 10 - 12 ', 'ఆస్ట్రేలియా ']","South Africa vs England at Cape Town - March 21 - 23, 1896","['1896', 'కేప్ టౌన్ - మార్చి 21 - 23 ', 'ఇంగ్లాండ్ ']",,,,,The Ashes,ది యాషెస్,,[],,[],,[],,[]
18248,Alan Oakman,అలాన్ ఆక్మన్,,,,,,,,,,,"England vs Australia at Leeds - July 12 - 17, 1956","ఇంగ్లాండ్ వర్సస్ ఆస్ట్రేలియా, లీడ్స్ లో - జూలై 12 - 17, 1956",,,England,ఇంగ్లాండ్,"['England', 'Sussex']","ఇంగ్లాండ్, సస్సెక్స్","['April 20', ' 1930']","['ఏప్రిల్ 20', '1930'] ",,,"[['KD Smith', ' (son-in-law)']]","[['కే.డీ స్మిత్', ' (అల్లుడు)']]","['September 06', ' 2018 (aged 88y 139d)']","['సెప్టెంబర్ 06', '2018 (88సంవత్సరాలు 139రోజులు వయస్సు)'] ",,,Alan Stanley Myles Oakman,అలాన్ స్టాన్లీ మైల్స్ ఆక్మన్,"['England', 'Sussex']","ఇంగ్లాండ్, సస్సెక్స్","September 06, 2018 (aged 88y 139d)","సెప్టెంబర్ 06, 2018(వయస్సు : 88 సంవత్సరాల 139 రోజులు)",Right hand bat,రైట్ హ్యాండెడ్,Right arm offbreak,రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్,"[' Hastings', ' Sussex']","[[హేస్టింగ్స్]], [[సస్సెక్స్]]",,,,,,,"England vs Australia at Leeds - July 12 - 17, 1956","['1956', 'లీడ్స్ - జూలై 12 - 17 ', 'ఆస్ట్రేలియా ']","England vs Australia at Manchester - July 26 - 31, 1956","['1956', 'మాంచెస్టర్ - జూలై 26 - 31 ', 'ఆస్ట్రేలియా ']",,,,,The Ashes,ది యాషెస్,,[],,[],,[],,[]
296599,Will Owen,విల్ ఓవెన్,"Gloucs vs Glamorgan at Cardiff - September 19 - 22, 2007","గ్లాక్స్ వర్సస్ గ్లామర్గాన్గాన్, కార్డిఫ్ లో - సెప్టెంబర్ 19 - 22, 2007","Unicorns vs Glamorgan at Bournemouth - May 16, 2010","యూనికార్న్స్ వర్సస్ గ్లామర్గాన్గాన్, బౌర్ణెమౌత్ లో - మే 16, 2010","Essex vs Glamorgan at Chelmsford - June 11, 2010","ఎస్సెక్స్ వర్సస్ గ్లామర్గాన్గాన్, చెల్మ్‌ఫ్ఫోర్డ్ లో - జూన్ 11, 2010",,,,,,,,,England,ఇంగ్లాండ్,"['Glamorgan', 'Glamorgan 2nd XI', 'Wales Minor Counties']","గ్లామర్గాన్గాన్, గ్లమోర్గన్ 2న్ద్ క్సీ, వాల్స్ మైనర్ కంటీస్","['September 02', ' 1988']","['సెప్టెంబర్ 02', '1988'] ",,,,[],,,,,William Thomas Owen,విలియం తోమస్ ఓవెన్,"['Glamorgan', 'Glamorgan 2nd XI', 'Wales Minor Counties']","గ్లామర్గాన్గాన్, గ్లమోర్గన్ 2న్ద్ క్సీ, వాల్స్ మైనర్ కంటీస్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,"[' St Asaph', ' Flintshire', ' Wales']","[[స్టంప్ ఆసాపు]], [[ఫ్లింట్షైర్]], [[వేల్స్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
354165,Richard Oliver,రిచర్డ్ ఆలివర్,"Worcs vs Glamorgan at Worcester - June 29 - July 02, 2014","వర్క్స్ వర్సస్ గ్లామర్గాన్గాన్, వర్సెస్టర్ లో - జూన్ 29 - జూలై 02, 2014","Worcs vs Essex at Worcester - July 27, 2014","వర్క్స్ వర్సస్ ఎస్సెక్స్, వర్సెస్టర్ లో - జూలై 27, 2014","Durham vs Worcs at Chester-le-Street - May 16, 2014","దుర్హం వర్సస్ వర్క్స్, చేస్టర్-లె-స్ట్రీట్ లో - మే 16, 2014",,,,,,,,,England,ఇంగ్లాండ్,"['Shropshire', 'Worcestershire', 'Worcestershire 2nd XI']","శ్రోప్షిరే, వొర్సెస్టర్సిటిర్, వోర్సెస్టర్షైర్ 2న్ద్ క్సీ","['November 14', ' 1989']","['నవంబర్ 14', '1989'] ",,,,[],,,,,Richard Kenneth Oliver,రిచర్డ్ కెన్నెత్ ఆలివర్,"['Shropshire', 'Worcestershire', 'Worcestershire 2nd XI']","శ్రోప్షిరే, వొర్సెస్టర్సిటిర్, వోర్సెస్టర్షైర్ 2న్ద్ క్సీ",,,Left hand bat,లెఫ్ట్ హ్యాండెడ్,Right arm medium,రైట్ ఆర్మ్ మీడియం,"[' Stoke-on-Trent', ' Staffordshire']","[[స్టోక్-ఆన్-ట్రెంట్]], [[స్టాఫోర్డ్షైర్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
862065,Felix Organ,ఫెలిక్స్ ఓర్గన్,"Middlesex vs Hampshire at Uxbridge - September 12 - 15, 2017","మిడ్లెసెక్సెక్స్ వర్సస్ హంపిషిర్, యక్స్బ్రిడ్జ్ లో - సెప్టెంబర్ 12 - 15, 2017","Windward Is vs Hampshire at Bridgetown - February 07, 2018","వింద్వార్డ్ ఇస్ వర్సస్ హంపిషిర్, బ్రిడ్జిగటౌన్ లో - ఫిబ్రవరి 07, 2018","Hampshire vs Surrey at The Oval - September 03, 2020","హంపిషిర్ వర్సస్ సుర్రీ, ది ఓల్వాల్ లో - సెప్టెంబర్ 03, 2020",,,,,,,Opening batter,ఓపెనింగ్ బ్యాట్స్‌మన్‌,England,ఇంగ్లాండ్,"['England Under-19s', 'Hampshire', 'Hampshire 2nd XI', 'Hampshire Under-13s', 'Hampshire Under-14s', 'Hampshire Under-15s', 'Hampshire Under-17s']","ఇంగ్లాండ్ అండర్ -19, హంపిషిర్, హాంప్‌షైర్ 2న్ద్ క్సీ, హంపిషిర్ అండర్ -13, హంపిషిర్ అండర్ -14, హంపిషిర్ అండర్ -15, హంపిషిర్ అండర్ -17","['June 02', ' 1999']","['జూన్ 02', '1999'] ","Canford School, Dorset","కాన్ఫోర్డ్ స్కూల్, డోర్సెట్ ","[['Z Organ', ' (brother)']]","[['జెడ్ ఓర్గన్', ' (సోదరుడు)']]",,,,,Felix Spencer Organ,ఫెలిక్స్ స్పెన్సర్ ఓర్గన్,"['England Under-19s', 'Hampshire', 'Hampshire 2nd XI', 'Hampshire Under-13s', 'Hampshire Under-14s', 'Hampshire Under-15s', 'Hampshire Under-17s']","ఇంగ్లాండ్ అండర్ -19, హంపిషిర్, హాంప్‌షైర్ 2న్ద్ క్సీ, హంపిషిర్ అండర్ -13, హంపిషిర్ అండర్ -14, హంపిషిర్ అండర్ -15",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm offbreak,రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్,[' Sydney'],[[సిడ్నీ]],,,,,,,,,,,,,,,,,,[],,[],,[],,[]
510530,Jamie Overton,జేమీ ఓవర్టన్,"Somerset vs Surrey at The Oval - May 16 - 19, 2012","సోమర్సెట్ వర్సస్ సుర్రీ, ది ఓల్వాల్ లో - మే 16 - 19, 2012","Surrey vs Somerset at The Oval - May 04, 2012","సుర్రీ వర్సస్ సోమర్సెట్, ది ఓల్వాల్ లో - మే 04, 2012","Sussex vs Somerset at Taunton - May 22, 2015","సస్సెక్స్ వర్సస్ సోమర్సెట్, టాంటన్ లో - మే 22, 2015",,,,,,,Bowler,బౌలర్,England,ఇంగ్లాండ్,"['Devon', 'Devon Under-13s', 'Devon Under-14s', 'Devon Under-15s', 'Devon Under-17s', 'England A', 'England Cricket Board XI', 'England Under-19s', 'Somerset', 'Somerset 2nd XI', 'Surrey']","డివన్, డివన్ అండర్ -13, డివన్ అండర్ -14, డివన్ అండర్ -15, డివన్ అండర్ -17, ఇంగ్లాండ్ ఏ., ఇంగ్లాండ్ క్రికెట్ బోర్డ్ క్సీ, ఇంగ్లాండ్ అండర్ -19, సోమర్సెట్, సోమర్సెట్ 2న్ద్ క్సీ, సుర్రీ","['April 10', ' 1994']","['ఏప్రిల్ 10', '1994'] ",West Buckland School,వెస్ట్ బక్లాండ్ స్కూల్,"[['C Overton', ' (twin brother)']]","[['సీ ఓవర్టన్', ' (కవల సోదరుడు)']]",,,,,Jamie Overton,జేమీ ఓవర్టన్,"['Devon', 'Devon Under-13s', 'Devon Under-14s', 'Devon Under-15s', 'Devon Under-17s', 'England A', 'England Cricket Board XI', 'England Under-19s', 'Somerset', 'Somerset 2nd XI', 'Surrey']","ఇంగ్లాండ్ ఏ., ఇంగ్లాండ్ క్రికెట్ బోర్డ్ క్సీ, ఇంగ్లాండ్ అండర్ -19, డివన్, డివన్ అండర్ -13, డివన్ అండర్ -14",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm fast,రైట్ ఆర్మ్ ఫాస్ట్,"[' Barnstaple', ' Devon']","[[బార్న్స్టాపిల్]], [[డెవాన్]]",,,,,,,,,,,,,,,,,,[],,[],,[],,[]
18252,Jack O'Connor,జాక్ ఓ'కొన్నర్,,,,,,,,,,,"England vs South Africa at Lord's - June 29 - July 02, 1929","ఇంగ్లాండ్ వర్సస్ సౌత్ ఆఫ్రికా, లోర్డ్'స్ లో - జూన్ 29 - జూలై 02, 1929",,,England,ఇంగ్లాండ్,"['England', 'Essex']","ఇంగ్లాండ్, ఎస్సెక్స్","['November 06', ' 1897']","['నవంబర్ 06', '1897'] ",,,"[['HA Carpenter', ' (uncle),'], ['RP Carpenter', ' (great-uncle)']]","[['హెచ్.ఏ కార్పెంటర్', ' (మామ),'], ['ఆర్.పీ కార్పెంటర్', ' (గ్రేట్-అంకల్)']]","['February 22', ' 1977']","['ఫిబ్రవరి 22', '1977'] ","[' Buckhurst Hill', ' Essex', ' (aged 79y 108d)']","['బుక్హార్ట్ హిల్', 'ఎసెక్స్', '(79సంవత్సరాల 108రోజులు)'] ",Jack O'Connor,జాక్ ఓ'కొన్నర్,"['England', 'Essex']","ఇంగ్లాండ్, ఎస్సెక్స్","February 22, 1977, Buckhurst Hill, Essex, (aged 79y 108d)","ఫిబ్రవరి 22, 1977, బ్యూచర్స్ట్ హిల్, ఎస్సెక్స్(వయస్సు : 79 సంవత్సరాల 108 రోజులు)",Right hand bat,రైట్ హ్యాండెడ్,,,[' Cambridge'],[[కేంబ్రిడ్జ్]],,,,,,,"England vs South Africa at Lord's - June 29 - July 02, 1929","['1929', 'లార్డ్స్ - జూన్ 29 - జూలై 02 ', 'దక్షిణ ఆఫ్రికా ']","England vs West Indies at Kingston - April 03 - 12, 1930","['1930', 'కింగ్స్టన్ - ఏప్రిల్ 03 - 12 ', 'వెస్ట్ ఇండీస్ ']",,,,,,,,[],,[],,[],,[]
18265,Jimmy Ormond,జిమ్మీ ఆర్మోండ్,"Surrey vs Kent at Canterbury - September 04 - 07, 2008","సుర్రీ వర్సస్ కెంట్, కాంటర్బరీ లో - సెప్టెంబర్ 04 - 07, 2008","Surrey vs Derbyshire at Chesterfield - August 03, 2008","సుర్రీ వర్సస్ డెర్బిషిషిర్, చేస్టర్ఫీల్డ్ లో - ఆగస్టు 03, 2008","Middlesex vs Surrey at The Oval - June 13, 2003","మిడ్లెసెక్సెక్స్ వర్సస్ సుర్రీ, ది ఓల్వాల్ లో - జూన్ 13, 2003",,,,,"Australia vs England at The Oval - August 23 - 27, 2001","ఆస్ట్రేలియా వర్సస్ ఇంగ్లాండ్, ది ఓల్వాల్ లో - ఆగస్టు 23 - 27, 2001",,,England,ఇంగ్లాండ్,"['England', 'Leicestershire', 'Surrey']","ఇంగ్లాండ్, లైచేస్టర్షిర్, సుర్రీ","['August 20', ' 1977']","['ఆగష్టు 20', '1977'] ","St Thomas More, Nuneaton","సెయింట్ థామస్ మోర్, న్యునిటన్ ",,[],,,,,James Ormond,జేమ్స్ ఆర్మోండ్,"['England', 'Leicestershire', 'Surrey']","ఇంగ్లాండ్, లైచేస్టర్షిర్, సుర్రీ",,,Right hand bat,రైట్ హ్యాండెడ్,"Right arm medium fast, Right arm offbreak","రైట్ ఆర్మ్ మీడియం ఫాస్ట్, రైట్ ఆర్మ్ ఆఫ్‌బ్రెక్","[' Walsgrave', ' Coventry', ' Warwickshire']","[[వాల్స్ర్యేవ్]], [[కోవెంట్రీ]], [[వార్విక్షిక్షిర్]]","['NBC Denis Compton Award 1998', 'NBC Denis Compton Award 1999', 'NBC Denis Compton Award 2000']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవార్డ్ 1998,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవార్డ్ 1999,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవార్డ్ 2000",,,,,"Australia vs England at The Oval - August 23 - 27, 2001","['2001', 'ది ఓవల్ - ఆగష్టు 23 - 27 ', 'ఇంగ్లాండ్ ']","England vs India at Mohali - December 03 - 06, 2001","['2001', 'మొహాలి - డిసెంబర్ 03 - 06 ', 'భారతదేశం ']",,,,,The Ashes,ది యాషెస్,,[],,[],,[],,[]
18389,Graham Onions,గ్రహం ఓనియన్స్,"Durham vs Durham UCCE at Chester-le-Street - April 10 - 12, 2004","దుర్హం వర్సస్ దుర్హం యూ.సీ.సీ.ఈ, చేస్టర్-లె-స్ట్రీట్ లో - ఏప్రిల్ 10 - 12, 2004","Glamorgan vs Durham CB at Darlington - May 07, 2003","గ్లామర్గాన్గాన్ వర్సస్ దుర్హం సీ.బీ, డార్లింగ్టన్ లో - మే 07, 2003","Durham vs Notts at Nottingham - July 02, 2004","దుర్హం వర్సస్ నాట్స్, నొట్టింగ్‌హామ్ లో - జూలై 02, 2004",,,"Australia vs England at Chester-le-Street - September 20, 2009","ఆస్ట్రేలియా వర్సస్ ఇంగ్లాండ్, చేస్టర్-లె-స్ట్రీట్ లో - సెప్టెంబర్ 20, 2009","England vs West Indies at Lord's - May 06 - 08, 2009","ఇంగ్లాండ్ వర్సస్ వెస్ట్ ఇండీస్, లోర్డ్'స్ లో - మే 06 - 08, 2009",Bowler,బౌలర్,England,ఇంగ్లాండ్,"['England', 'Dolphins', 'Durham', 'Durham Cricket Board', 'England Lions', 'Lancashire', 'Marylebone Cricket Club', 'Unicorns']","ఇంగ్లాండ్, డాల్ఫిన్స్, దుర్హం, దుర్హం క్రికెట్ బోర్డ్, ఇంగ్లాండ్ లియన్స్, లంచేషీర్, మర్యలేబొన్ క్రికెట్ క్లబ్, యూనికార్న్స్","['September 09', ' 1982']","['సెప్టెంబర్ 09', '1982'] ","St Thomas More RC School, Blaydon","సెయింట్ థామస్ మరిన్ని ఆర్.సీ. స్కూల్, బ్లేడాన్",,[],,,,,Graham Onions,గ్రహం ఓనియన్స్,"['England', 'Dolphins', 'Durham', 'Durham Cricket Board', 'England Lions', 'Lancashire', 'Marylebone Cricket Club', 'Unicorns']","ఇంగ్లాండ్, ఇంగ్లాండ్ లియన్స్, డాల్ఫిన్స్, దుర్హం, దుర్హం క్రికెట్ బోర్డ్, లంచేషీర్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,[' Gateshead'],[[గాట్షియాడ్]],['NBC Denis Compton Award 2007'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవార్డ్ 2007,,,"Australia vs England at Chester-le-Street - September 20, 2009","['2009', 'చెస్టర్-లె-స్ట్రీట్ - సెప్టెంబర్ 20 ', 'ఇంగ్లాండ్ ']","England vs West Indies at Lord's - May 06 - 08, 2009","['2009', 'లార్డ్స్ - మే 06 - 08 ', 'వెస్ట్ ఇండీస్ ']","West Indies vs England at Birmingham - June 07 - 11, 2012","['2012', 'బర్మింగ్హామ్ - జూన్ 07 - 11 ', 'ఇంగ్లాండ్ ']","England vs Australia at Centurion - October 02, 2009","['2009', 'సెంట్యూషన్ - అక్టోబర్ 02 ', 'ఆస్ట్రేలియా ']",,,"Basil D'Oliveira, ICC Champions Trophy, The Ashes, The Wisden Trophy","బాసిల్ డి'ఒలివెరా, ఐసిసి ఛాంపియన్స్ ట్రోఫీ, ది యాషెస్, ది విస్డెన్ ట్రోఫీ",,[],,[],,[],,[]
18392,Michael O'Shea,మిఖేల్ ఓ'షియా,"Glamorgan vs Bangladesh A at Abergavenny - July 26 - 28, 2005","గ్లామర్గాన్గాన్ వర్సస్ బంగ్లాదేశ్ ఏ, అబర్గేన్ని లో - జూలై 26 - 28, 2005","Wales MC vs Notts at Swansea - May 04, 2005","వాల్స్ ఎం.సీ వర్సస్ నాట్స్, స్వాన్సీ లో - మే 04, 2005","Glamorgan vs Warwickshire at Birmingham - June 23, 2009","గ్లామర్గాన్గాన్ వర్సస్ వార్విక్షిక్షిర్, బిర్మింఘం లో - జూన్ 23, 2009",,,,,,,,,England,ఇంగ్లాండ్,"['England Under-19s', 'Glamorgan', 'Glamorgan 2nd XI', 'Herefordshire', 'Unicorns', 'Wales Minor Counties']","ఇంగ్లాండ్ అండర్ -19, గ్లామర్గాన్గాన్, గ్లమోర్గన్ 2న్ద్ క్సీ, హెరిఫోర్‌డ్షిర్, యూనికార్న్స్, వాల్స్ మైనర్ కంటీస్","['September 04', ' 1987']","['సెప్టెంబర్ 04', '1987'] ",Millfield School,మిల్ఫీల్డ్ స్కూల్,,[],,,,,Michael Paul O'Shea,మిఖేల్ పాల్ ఓ'షియా,"['England Under-19s', 'Glamorgan', 'Glamorgan 2nd XI', 'Herefordshire', 'Unicorns', 'Wales Minor Counties']","ఇంగ్లాండ్ అండర్ -19, గ్లామర్గాన్గాన్, గ్లమోర్గన్ 2న్ద్ క్సీ, హెరిఫోర్‌డ్షిర్, యూనికార్న్స్, వాల్స్ మైనర్ కంటీస్",,,Right hand bat,రైట్ హ్యాండెడ్,Right arm medium fast,రైట్ ఆర్మ్ మీడియం ఫాస్ట్,[' Barry'],[[బ్యారీ]],['NBC Denis Compton Award 2005'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవార్డ్ 2005,,,,,,,,,,,,,,,,[],,[],,[],,[]
